PRF,Filename,Average Low Point (Mbps)
0240,0240_6Hz.iperf.csv,1.8199999999999987
0015,0015_10Hz.iperf.csv,38.05
0405,0405_8Hz.iperf.csv,
0475,0475_1Hz.iperf.csv,5.3100000000000005
0050,0050_1Hz.iperf.csv,37.94
0100,0100_1Hz.iperf.csv,38.16
0170,0170_8Hz.iperf.csv,6.5
0020,0020_8Hz.iperf.csv,37.86
0380,0380_3Hz.iperf.csv,1.75
0295,0295_2Hz.iperf.csv,6.5
0065,0065_9Hz.iperf.csv,37.79333333333334
0135,0135_9Hz.iperf.csv,20.98
0440,0440_9Hz.iperf.csv,1.89
0445,0445_7Hz.iperf.csv,1.8900000000000015
0130,0130_7Hz.iperf.csv,22.093333333333334
0060,0060_7Hz.iperf.csv,38.93333333333333
0025,0025_6Hz.iperf.csv,41.3
0175,0175_6Hz.iperf.csv,6.849999999999999
0400,0400_6Hz.iperf.csv,3.5660000000000003
0245,0245_8Hz.iperf.csv,3.7046666666666668
0315,0315_8Hz.iperf.csv,2.31
0365,0365_1Hz.iperf.csv,1.96
0235,0235_1Hz.iperf.csv,3.7739999999999996
0490,0490_3Hz.iperf.csv,3.7046666666666668
0465,0465_10Hz.iperf.csv,1.9600000000000002
0470,0470_10Hz.iperf.csv,1.75
0350,0350_9Hz.iperf.csv,6.78
0200,0200_9Hz.iperf.csv,5.522000000000001
0280,0280_9Hz.iperf.csv,4.82
0455,0455_2Hz.iperf.csv,1.89
0505,0505_2Hz.iperf.csv,1.61
0120,0120_2Hz.iperf.csv,37.36666666666667
0070,0070_2Hz.iperf.csv,37.43333333333334
0035,0035_3Hz.iperf.csv,40.53333333333333
0165,0165_3Hz.iperf.csv,7.34
0410,0410_3Hz.iperf.csv,2.52
0395,0395_8Hz.iperf.csv,2.2399999999999998
0480,0480_6Hz.iperf.csv,1.89
0375,0375_4Hz.iperf.csv,6.989999999999999
0225,0225_4Hz.iperf.csv,8.040000000000001
0260,0260_5Hz.iperf.csv,1.82
0330,0330_5Hz.iperf.csv,3.8433333333333324
0215,0215_2Hz.iperf.csv,6.29
0345,0345_2Hz.iperf.csv,3.6353333333333318
0190,0190_10Hz.iperf.csv,7.34
0185,0185_10Hz.iperf.csv,5.800000000000001
0300,0300_3Hz.iperf.csv,4.890000000000001
0250,0250_3Hz.iperf.csv,4.89
0485,0485_8Hz.iperf.csv,1.82
0180,0180_1Hz.iperf.csv,7.900000000000001
0240,0240_10Hz.iperf.csv,6.849999999999999
0255,0255_10Hz.iperf.csv,5.66
0390,0390_6Hz.iperf.csv,3.8426666666666676
0465,0465_4Hz.iperf.csv,2.31
0040,0040_4Hz.iperf.csv,38.269999999999996
0110,0110_4Hz.iperf.csv,30.293333333333333
0155,0155_5Hz.iperf.csv,7.69
0005,0005_5Hz.iperf.csv,37.620000000000005
0420,0420_5Hz.iperf.csv,2.52
0285,0285_7Hz.iperf.csv,3.7046666666666663
0320,0320_5Hz.iperf.csv,1.89
0270,0270_5Hz.iperf.csv,6.919999999999999
0235,0235_4Hz.iperf.csv,7.2
0365,0365_4Hz.iperf.csv,2.03
0490,0490_6Hz.iperf.csv,2.03
0230,0230_10Hz.iperf.csv,3.0099999999999993
0225,0225_10Hz.iperf.csv,3.219333333333333
0385,0385_8Hz.iperf.csv,2.59
0400,0400_3Hz.iperf.csv,17.4
0175,0175_3Hz.iperf.csv,13.893333333333333
0025,0025_3Hz.iperf.csv,39.9
0060,0060_2Hz.iperf.csv,39.48666666666667
0130,0130_2Hz.iperf.csv,13.706666666666665
0445,0445_2Hz.iperf.csv,2.2386666666666666
0290,0290_9Hz.iperf.csv,4.61
0295,0295_7Hz.iperf.csv,3.358
0430,0430_5Hz.iperf.csv,1.749999999999999
0015,0015_5Hz.iperf.csv,38.2
0145,0145_5Hz.iperf.csv,42.12
0100,0100_4Hz.iperf.csv,42.406666666666666
0050,0050_4Hz.iperf.csv,38.86666666666667
0475,0475_4Hz.iperf.csv,1.5400000000000003
0380,0380_6Hz.iperf.csv,5.24
0190,0190_1Hz.iperf.csv,7.55
0495,0495_8Hz.iperf.csv,1.9600000000000002
0240,0240_3Hz.iperf.csv,4.192
0310,0310_3Hz.iperf.csv,2.239999999999999
0355,0355_2Hz.iperf.csv,4.680000000000001
0205,0205_2Hz.iperf.csv,3.7739999999999996
0450,0450_9Hz.iperf.csv,1.89
0500,0500_9Hz.iperf.csv,5.5873333333333335
0125,0125_9Hz.iperf.csv,35.73333333333334
0075,0075_9Hz.iperf.csv,39.41333333333333
0285,0285_2Hz.iperf.csv,3.635333333333333
0415,0415_10Hz.iperf.csv,2.1
0390,0390_3Hz.iperf.csv,4.96
0400,0400_10Hz.iperf.csv,
0030,0030_8Hz.iperf.csv,40.23333333333333
0160,0160_8Hz.iperf.csv,12.160000000000002
0110,0110_1Hz.iperf.csv,36.22666666666667
0040,0040_1Hz.iperf.csv,40.68
0465,0465_1Hz.iperf.csv,2.03
0415,0415_8Hz.iperf.csv,3.358000000000002
0250,0250_6Hz.iperf.csv,8.180000000000001
0300,0300_6Hz.iperf.csv,10.146666666666667
0180,0180_4Hz.iperf.csv,6.989999999999999
0095,0095_5Hz.iperf.csv,30.986666666666665
0345,0345_7Hz.iperf.csv,1.8899999999999986
0215,0215_7Hz.iperf.csv,7.34
0210,0210_9Hz.iperf.csv,4.96
0340,0340_9Hz.iperf.csv,4.75
0480,0480_3Hz.iperf.csv,4.682
0225,0225_1Hz.iperf.csv,7.2
0375,0375_1Hz.iperf.csv,1.6800000000000004
0305,0305_8Hz.iperf.csv,4.542000000000001
0255,0255_8Hz.iperf.csv,3.358
0065,0065_10Hz.iperf.csv,37.23333333333334
0070,0070_10Hz.iperf.csv,37.720000000000006
0410,0410_6Hz.iperf.csv,2.3799999999999994
0165,0165_6Hz.iperf.csv,7.9700000000000015
0035,0035_6Hz.iperf.csv,41.08
0070,0070_7Hz.iperf.csv,37.34
0120,0120_7Hz.iperf.csv,17.53333333333333
0505,0505_7Hz.iperf.csv,1.8200000000000003
0455,0455_7Hz.iperf.csv,1.96
0435,0435_2Hz.iperf.csv,1.9600000000000002
0140,0140_2Hz.iperf.csv,8.95
0010,0010_2Hz.iperf.csv,38.03
0055,0055_3Hz.iperf.csv,39.00666666666666
0105,0105_3Hz.iperf.csv,24.826666666666664
0470,0470_3Hz.iperf.csv,1.89
0385,0385_1Hz.iperf.csv,1.9600000000000002
0195,0195_6Hz.iperf.csv,7.06
0315,0315_4Hz.iperf.csv,5.73
0245,0245_4Hz.iperf.csv,5.662
0200,0200_5Hz.iperf.csv,8.25
0350,0350_5Hz.iperf.csv,0.0
0080,0080_7Hz.iperf.csv,37.38666666666666
0085,0085_9Hz.iperf.csv,24.686666666666667
0275,0275_2Hz.iperf.csv,5.03
0325,0325_2Hz.iperf.csv,4.890000000000001
0360,0360_3Hz.iperf.csv,6.57
0230,0230_3Hz.iperf.csv,7.62
0495,0495_1Hz.iperf.csv,1.8900000000000017
0190,0190_8Hz.iperf.csv,7.69
0405,0405_4Hz.iperf.csv,
0080,0080_10Hz.iperf.csv,17.76
0020,0020_4Hz.iperf.csv,38.010000000000005
0170,0170_4Hz.iperf.csv,20.05333333333333
0095,0095_10Hz.iperf.csv,24.19333333333333
0135,0135_5Hz.iperf.csv,20.779999999999998
0065,0065_5Hz.iperf.csv,37.46666666666667
0440,0440_5Hz.iperf.csv,5.170000000000001
0350,0350_10Hz.iperf.csv,3.078
0345,0345_10Hz.iperf.csv,1.89
0265,0265_7Hz.iperf.csv,3.4273333333333333
0335,0335_7Hz.iperf.csv,4.890000000000001
0105,0105_10Hz.iperf.csv,23.5
0110,0110_10Hz.iperf.csv,33.96
0485,0485_4Hz.iperf.csv,2.4499999999999997
0370,0370_6Hz.iperf.csv,3.357999999999999
0220,0220_6Hz.iperf.csv,6.43
0415,0415_1Hz.iperf.csv,3.7760000000000002
0465,0465_8Hz.iperf.csv,1.89
0110,0110_8Hz.iperf.csv,22.58666666666667
0040,0040_8Hz.iperf.csv,42.373333333333335
0030,0030_1Hz.iperf.csv,41.653333333333336
0160,0160_1Hz.iperf.csv,6.989999999999999
0005,0005_9Hz.iperf.csv,38.08
0155,0155_9Hz.iperf.csv,7.41
0420,0420_9Hz.iperf.csv,1.8900000000000015
0425,0425_7Hz.iperf.csv,3.15
0150,0150_7Hz.iperf.csv,36.14
0280,0280_5Hz.iperf.csv,5.38
0395,0395_4Hz.iperf.csv,2.59
0045,0045_6Hz.iperf.csv,38.93333333333333
0115,0115_6Hz.iperf.csv,24.453333333333337
0460,0460_6Hz.iperf.csv,4.96
0305,0305_1Hz.iperf.csv,6.5
0255,0255_1Hz.iperf.csv,2.3800000000000003
0225,0225_8Hz.iperf.csv,4.4700000000000015
0375,0375_8Hz.iperf.csv,1.75
0185,0185_3Hz.iperf.csv,5.87
0090,0090_2Hz.iperf.csv,22.793333333333333
0330,0330_9Hz.iperf.csv,1.75
0260,0260_9Hz.iperf.csv,6.989999999999998
0460,0460_5Hz.iperf.csv,2.31
0115,0115_5Hz.iperf.csv,16.0
0045,0045_5Hz.iperf.csv,40.66
0395,0395_7Hz.iperf.csv,2.1
0280,0280_6Hz.iperf.csv,5.59
0150,0150_4Hz.iperf.csv,42.06666666666666
0425,0425_4Hz.iperf.csv,1.8200000000000003
0340,0340_3Hz.iperf.csv,3.9820000000000007
0210,0210_3Hz.iperf.csv,5.449999999999999
0090,0090_1Hz.iperf.csv,37.32
0480,0480_9Hz.iperf.csv,3.357999999999999
0255,0255_2Hz.iperf.csv,6.29
0305,0305_2Hz.iperf.csv,3.3560000000000003
0220,0220_5Hz.iperf.csv,0.0
0370,0370_5Hz.iperf.csv,1.6800000000000004
0485,0485_7Hz.iperf.csv,1.9600000000000002
0335,0335_4Hz.iperf.csv,4.399999999999999
0265,0265_4Hz.iperf.csv,5.59
0500,0500_3Hz.iperf.csv,0.9100000000000001
0450,0450_3Hz.iperf.csv,3.496666666666665
0075,0075_3Hz.iperf.csv,37.62
0125,0125_3Hz.iperf.csv,18.826666666666664
0220,0220_10Hz.iperf.csv,6.850000000000001
0235,0235_10Hz.iperf.csv,5.94
0285,0285_8Hz.iperf.csv,6.642
0390,0390_9Hz.iperf.csv,2.03
0160,0160_2Hz.iperf.csv,19.566666666666666
0030,0030_2Hz.iperf.csv,42.06
0415,0415_2Hz.iperf.csv,3.216666666666667
0495,0495_2Hz.iperf.csv,1.89
0310,0310_9Hz.iperf.csv,2.4499999999999997
0240,0240_9Hz.iperf.csv,6.849999999999999
0205,0205_8Hz.iperf.csv,3.9820000000000007
0355,0355_8Hz.iperf.csv,4.54
0325,0325_1Hz.iperf.csv,6.43
0275,0275_1Hz.iperf.csv,1.82
0075,0075_10Hz.iperf.csv,38.36666666666667
0060,0060_10Hz.iperf.csv,37.626666666666665
0440,0440_6Hz.iperf.csv,1.6800000000000004
0065,0065_6Hz.iperf.csv,37.339999999999996
0135,0135_6Hz.iperf.csv,21.253333333333334
0170,0170_7Hz.iperf.csv,7.41
0020,0020_7Hz.iperf.csv,40.75333333333333
0405,0405_7Hz.iperf.csv,
0385,0385_2Hz.iperf.csv,1.89
0400,0400_9Hz.iperf.csv,
0025,0025_9Hz.iperf.csv,37.95
0175,0175_9Hz.iperf.csv,5.94
0010,0010_1Hz.iperf.csv,41.15333333333333
0140,0140_1Hz.iperf.csv,22.25333333333333
0130,0130_8Hz.iperf.csv,20.486666666666665
0060,0060_8Hz.iperf.csv,38.58
0445,0445_8Hz.iperf.csv,1.96
0435,0435_1Hz.iperf.csv,1.9600000000000002
0405,0405_10Hz.iperf.csv,2.03
0290,0290_3Hz.iperf.csv,5.03
0410,0410_10Hz.iperf.csv,1.89
0080,0080_4Hz.iperf.csv,38.553333333333335
0350,0350_6Hz.iperf.csv,4.890000000000001
0200,0200_6Hz.iperf.csv,2.6599999999999997
0245,0245_7Hz.iperf.csv,6.22
0315,0315_7Hz.iperf.csv,2.52
0195,0195_5Hz.iperf.csv,6.78
0375,0375_2Hz.iperf.csv,1.5400000000000003
0225,0225_2Hz.iperf.csv,6.849999999999999
0185,0185_9Hz.iperf.csv,7.55
0090,0090_8Hz.iperf.csv,21.546666666666663
0260,0260_3Hz.iperf.csv,1.75
0330,0330_3Hz.iperf.csv,2.03
0455,0455_4Hz.iperf.csv,1.82
0505,0505_4Hz.iperf.csv,1.75
0090,0090_10Hz.iperf.csv,37.03333333333333
0120,0120_4Hz.iperf.csv,22.006666666666664
0070,0070_4Hz.iperf.csv,40.95333333333333
0085,0085_10Hz.iperf.csv,36.36666666666667
0340,0340_10Hz.iperf.csv,5.029999999999999
0355,0355_10Hz.iperf.csv,4.61
0035,0035_5Hz.iperf.csv,42.126666666666665
0165,0165_5Hz.iperf.csv,14.966666666666667
0410,0410_5Hz.iperf.csv,2.5900000000000003
0465,0465_2Hz.iperf.csv,1.89
0040,0040_2Hz.iperf.csv,39.14
0110,0110_2Hz.iperf.csv,21.34
0285,0285_1Hz.iperf.csv,5.239999999999999
0155,0155_3Hz.iperf.csv,7.06
0005,0005_3Hz.iperf.csv,38.17
0420,0420_3Hz.iperf.csv,3.4966666666666666
0215,0215_4Hz.iperf.csv,5.87
0345,0345_4Hz.iperf.csv,1.89
0095,0095_6Hz.iperf.csv,36.63333333333334
0180,0180_7Hz.iperf.csv,7.760000000000001
0300,0300_5Hz.iperf.csv,6.29
0250,0250_5Hz.iperf.csv,27.766666666666666
0380,0380_5Hz.iperf.csv,1.75
0475,0475_7Hz.iperf.csv,1.8200000000000003
0050,0050_7Hz.iperf.csv,28.186666666666667
0100,0100_7Hz.iperf.csv,37.666666666666664
0145,0145_6Hz.iperf.csv,42.19333333333333
0015,0015_6Hz.iperf.csv,41.99333333333334
0430,0430_6Hz.iperf.csv,2.1
0295,0295_4Hz.iperf.csv,3.358
0085,0085_3Hz.iperf.csv,26.366666666666664
0325,0325_8Hz.iperf.csv,6.5
0275,0275_8Hz.iperf.csv,1.82
0205,0205_1Hz.iperf.csv,5.24
0355,0355_1Hz.iperf.csv,2.03
0230,0230_9Hz.iperf.csv,3.357999999999999
0360,0360_9Hz.iperf.csv,5.59
0190,0190_2Hz.iperf.csv,7.34
0490,0490_5Hz.iperf.csv,1.89
0365,0365_7Hz.iperf.csv,2.3800000000000003
0235,0235_7Hz.iperf.csv,5.7299999999999995
0115,0115_10Hz.iperf.csv,21.186666666666664
0100,0100_10Hz.iperf.csv,36.873333333333335
0270,0270_6Hz.iperf.csv,5.8
0320,0320_6Hz.iperf.csv,3.496666666666666
0435,0435_8Hz.iperf.csv,2.31
0445,0445_1Hz.iperf.csv,1.89
0130,0130_1Hz.iperf.csv,21.126666666666665
0060,0060_1Hz.iperf.csv,38.14
0010,0010_8Hz.iperf.csv,37.989999999999995
0140,0140_8Hz.iperf.csv,42.34
0105,0105_9Hz.iperf.csv,31.66
0055,0055_9Hz.iperf.csv,39.51333333333333
0470,0470_9Hz.iperf.csv,1.89
0180,0180_2Hz.iperf.csv,16.080000000000002
0370,0370_9Hz.iperf.csv,1.9600000000000002
0220,0220_9Hz.iperf.csv,3.9819999999999993
0345,0345_1Hz.iperf.csv,6.361333333333334
0215,0215_1Hz.iperf.csv,5.240000000000001
0265,0265_8Hz.iperf.csv,2.3800000000000003
0335,0335_8Hz.iperf.csv,2.52
0095,0095_3Hz.iperf.csv,34.42666666666667
0285,0285_4Hz.iperf.csv,2.17
0420,0420_6Hz.iperf.csv,1.9600000000000002
0005,0005_6Hz.iperf.csv,38.08
0155,0155_6Hz.iperf.csv,20.266666666666662
0165,0165_10Hz.iperf.csv,7.55
0170,0170_10Hz.iperf.csv,14.479999999999999
0110,0110_7Hz.iperf.csv,36.07333333333334
0040,0040_7Hz.iperf.csv,42.5
0465,0465_7Hz.iperf.csv,2.4499999999999997
0390,0390_5Hz.iperf.csv,2.52
0460,0460_9Hz.iperf.csv,3.8433333333333337
0045,0045_9Hz.iperf.csv,39.46666666666666
0115,0115_9Hz.iperf.csv,30.619999999999994
0150,0150_8Hz.iperf.csv,41.940000000000005
0070,0070_1Hz.iperf.csv,35.24
0120,0120_1Hz.iperf.csv,22.106666666666666
0505,0505_1Hz.iperf.csv,1.6800000000000004
0455,0455_1Hz.iperf.csv,1.9600000000000002
0425,0425_8Hz.iperf.csv,5.24
0330,0330_6Hz.iperf.csv,1.5400000000000003
0260,0260_6Hz.iperf.csv,1.75
0225,0225_7Hz.iperf.csv,7.760000000000001
0375,0375_7Hz.iperf.csv,1.6800000000000004
0500,0500_10Hz.iperf.csv,3.7046666666666668
0480,0480_5Hz.iperf.csv,1.75
0400,0400_5Hz.iperf.csv,3.15
0175,0175_5Hz.iperf.csv,8.180000000000001
0025,0025_5Hz.iperf.csv,40.14666666666667
0490,0490_10Hz.iperf.csv,2.1
0485,0485_10Hz.iperf.csv,1.75
0060,0060_4Hz.iperf.csv,38.34666666666667
0130,0130_4Hz.iperf.csv,21.46666666666667
0445,0445_4Hz.iperf.csv,1.8200000000000003
0320,0320_3Hz.iperf.csv,3.496666666666666
0270,0270_3Hz.iperf.csv,6.289999999999999
0080,0080_8Hz.iperf.csv,38.166666666666664
0195,0195_9Hz.iperf.csv,6.7799999999999985
0235,0235_2Hz.iperf.csv,5.1
0365,0365_2Hz.iperf.csv,2.52
0240,0240_5Hz.iperf.csv,1.75
0310,0310_5Hz.iperf.csv,4.120666666666668
0330,0330_10Hz.iperf.csv,5.24
0325,0325_10Hz.iperf.csv,3.7739999999999996
0190,0190_7Hz.iperf.csv,7.06
0085,0085_6Hz.iperf.csv,36.42
0355,0355_4Hz.iperf.csv,1.89
0205,0205_4Hz.iperf.csv,6.5
0430,0430_3Hz.iperf.csv,2.796
0015,0015_3Hz.iperf.csv,41.64666666666667
0145,0145_3Hz.iperf.csv,42.36
0295,0295_1Hz.iperf.csv,5.52
0100,0100_2Hz.iperf.csv,34.4
0050,0050_2Hz.iperf.csv,39.413333333333334
0475,0475_2Hz.iperf.csv,1.89
0415,0415_7Hz.iperf.csv,2.1
0030,0030_7Hz.iperf.csv,40.73333333333333
0160,0160_7Hz.iperf.csv,5.31
0125,0125_6Hz.iperf.csv,36.7
0075,0075_6Hz.iperf.csv,37.46666666666667
0450,0450_6Hz.iperf.csv,5.102666666666667
0500,0500_6Hz.iperf.csv,0.0
0475,0475_10Hz.iperf.csv,1.75
0460,0460_10Hz.iperf.csv,1.89
0265,0265_1Hz.iperf.csv,6.080000000000001
0335,0335_1Hz.iperf.csv,3.2166666666666655
0345,0345_8Hz.iperf.csv,3.7046666666666646
0215,0215_8Hz.iperf.csv,6.989999999999999
0250,0250_9Hz.iperf.csv,6.29
0300,0300_9Hz.iperf.csv,1.8200000000000003
0485,0485_2Hz.iperf.csv,1.89
0185,0185_5Hz.iperf.csv,7.2
0305,0305_7Hz.iperf.csv,2.728666666666667
0255,0255_7Hz.iperf.csv,5.800000000000002
0210,0210_6Hz.iperf.csv,5.94
0340,0340_6Hz.iperf.csv,6.080000000000001
0090,0090_4Hz.iperf.csv,36.98666666666667
0280,0280_3Hz.iperf.csv,6.010000000000001
0005,0005_10Hz.iperf.csv,38.06
0010,0010_10Hz.iperf.csv,40.18
0425,0425_1Hz.iperf.csv,3.7753333333333337
0505,0505_8Hz.iperf.csv,1.8199999999999987
0455,0455_8Hz.iperf.csv,1.89
0070,0070_8Hz.iperf.csv,38.086666666666666
0120,0120_8Hz.iperf.csv,37.366666666666674
0150,0150_1Hz.iperf.csv,37.29
0165,0165_9Hz.iperf.csv,11.520000000000001
0035,0035_9Hz.iperf.csv,42.126666666666665
0410,0410_9Hz.iperf.csv,2.4499999999999997
0395,0395_2Hz.iperf.csv,1.89
0315,0315_2Hz.iperf.csv,2.17
0245,0245_2Hz.iperf.csv,3.9820000000000007
0180,0180_10Hz.iperf.csv,7.900000000000001
0195,0195_10Hz.iperf.csv,7.69
0490,0490_9Hz.iperf.csv,1.749999999999999
0250,0250_10Hz.iperf.csv,14.113333333333332
0245,0245_10Hz.iperf.csv,3.9133333333333318
0080,0080_1Hz.iperf.csv,39.35333333333333
0200,0200_3Hz.iperf.csv,0.0
0350,0350_3Hz.iperf.csv,3.8200000000000003
0435,0435_4Hz.iperf.csv,1.89
0140,0140_4Hz.iperf.csv,21.12
0010,0010_4Hz.iperf.csv,37.739999999999995
0290,0290_6Hz.iperf.csv,1.9600000000000002
0385,0385_7Hz.iperf.csv,2.31
0055,0055_5Hz.iperf.csv,37.81333333333333
0105,0105_5Hz.iperf.csv,33.440000000000005
0470,0470_5Hz.iperf.csv,2.03
0405,0405_2Hz.iperf.csv,
0020,0020_2Hz.iperf.csv,41.72666666666667
0170,0170_2Hz.iperf.csv,14.88
0380,0380_9Hz.iperf.csv,1.6800000000000004
0295,0295_8Hz.iperf.csv,6.010000000000001
0135,0135_3Hz.iperf.csv,11.300000000000002
0065,0065_3Hz.iperf.csv,36.300000000000004
0440,0440_3Hz.iperf.csv,2.798
0275,0275_4Hz.iperf.csv,1.61
0325,0325_4Hz.iperf.csv,1.9600000000000002
0495,0495_7Hz.iperf.csv,1.8899999999999988
0360,0360_5Hz.iperf.csv,1.8200000000000003
0230,0230_5Hz.iperf.csv,6.71
