PRF,Filename,Average Low Point (Mbps)
4100,4100_1Hz.iperf.csv,
4100,4100_2Hz.iperf.csv,
4105,4105_2Hz.iperf.csv,
4125,4125_1Hz.iperf.csv,
4125,4125_2Hz.iperf.csv,
4150,4150_2Hz.iperf.csv,
4150,4150_1Hz.iperf.csv,
4175,4175_2Hz.iperf.csv,
4175,4175_1Hz.iperf.csv,
4200,4200_1Hz.iperf.csv,
4200,4200_2Hz.iperf.csv,
4225,4225_1Hz.iperf.csv,
4225,4225_2Hz.iperf.csv,
4250,4250_2Hz.iperf.csv,
4250,4250_1Hz.iperf.csv,
4275,4275_2Hz.iperf.csv,
4275,4275_1Hz.iperf.csv,
4280,4280_2Hz.iperf.csv,
4300,4300_2Hz.iperf.csv,
4300,4300_1Hz.iperf.csv,
4305,4305_2Hz.iperf.csv,
4325,4325_2Hz.iperf.csv,
4325,4325_1Hz.iperf.csv,
4350,4350_1Hz.iperf.csv,
4350,4350_2Hz.iperf.csv,
4355,4355_2Hz.iperf.csv,
4375,4375_1Hz.iperf.csv,
4375,4375_2Hz.iperf.csv,
4380,4380_2Hz.iperf.csv,
4400,4400_2Hz.iperf.csv,
4400,4400_1Hz.iperf.csv,
4405,4405_1Hz.iperf.csv,
4425,4425_2Hz.iperf.csv,
4425,4425_1Hz.iperf.csv,
4450,4450_1Hz.iperf.csv,
4450,4450_2Hz.iperf.csv,
4455,4455_2Hz.iperf.csv,
4475,4475_1Hz.iperf.csv,
4475,4475_2Hz.iperf.csv,
4480,4480_2Hz.iperf.csv,
4500,4500_1Hz.iperf.csv,
4500,4500_2Hz.iperf.csv,
4505,4505_1Hz.iperf.csv,
4525,4525_1Hz.iperf.csv,
4525,4525_2Hz.iperf.csv,
4550,4550_2Hz.iperf.csv,
4550,4550_1Hz.iperf.csv,
4575,4575_2Hz.iperf.csv,
4575,4575_1Hz.iperf.csv,
4580,4580_1Hz.iperf.csv,
4600,4600_1Hz.iperf.csv,
4600,4600_2Hz.iperf.csv,
4605,4605_1Hz.iperf.csv,
4625,4625_1Hz.iperf.csv,
4625,4625_2Hz.iperf.csv,
4630,4630_2Hz.iperf.csv,
4650,4650_2Hz.iperf.csv,
4650,4650_1Hz.iperf.csv,
4675,4675_2Hz.iperf.csv,
4675,4675_1Hz.iperf.csv,
4680,4680_2Hz.iperf.csv,
4700,4700_2Hz.iperf.csv,
4700,4700_1Hz.iperf.csv,
4725,4725_1Hz.iperf.csv,
4750,4750_1Hz.iperf.csv,
4750,4750_2Hz.iperf.csv,
4775,4775_1Hz.iperf.csv,
4775,4775_2Hz.iperf.csv,
4780,4780_2Hz.iperf.csv,
4800,4800_2Hz.iperf.csv,
4800,4800_1Hz.iperf.csv,
4825,4825_2Hz.iperf.csv,
4830,4830_1Hz.iperf.csv,
4850,4850_1Hz.iperf.csv,
4875,4875_1Hz.iperf.csv,
4875,4875_2Hz.iperf.csv,
4880,4880_2Hz.iperf.csv,
4900,4900_1Hz.iperf.csv,
4900,4900_2Hz.iperf.csv,
4905,4905_2Hz.iperf.csv,
4925,4925_1Hz.iperf.csv,
4925,4925_2Hz.iperf.csv,
4950,4950_2Hz.iperf.csv,
4950,4950_1Hz.iperf.csv,
4975,4975_2Hz.iperf.csv,
4975,4975_1Hz.iperf.csv,
5000,5000_2Hz.iperf.csv,
