,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,pulseAttenuation,FolderName,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
49,10,96,79,17,24.58,27,27,0,26.48,169144,136600,51384,51384,7,0,51,5,0,250112-130018_Run_115_Idx_93438,290,0,5e-05,20000000,3382880.0,2732000.0,1027680.0,1027680.0,0.17708333333333334,0.0
50,11,96,79,17,24.15,27,27,0,26.11,164856,133248,49368,49368,7,0,51,5,0,250112-130018_Run_115_Idx_93438,290,0,5e-05,20000000,3297120.0,2664960.0,987360.0,987360.0,0.17708333333333334,0.0
51,12,95,78,17,24.26,27,27,0,26.26,163992,132016,48856,48856,7,0,51,5,0,250112-130018_Run_115_Idx_93438,290,0,5e-05,20000000,3279840.0,2640320.0,977120.0,977120.0,0.17894736842105263,0.0
52,13,95,80,15,24.03,27,27,0,26.11,162272,134376,49720,49720,7,0,51,5,0,250112-130018_Run_115_Idx_93438,290,0,5e-05,20000000,3245440.0,2687520.0,994400.0,994400.0,0.15789473684210525,0.0
53,14,90,78,12,24.19,27,27,0,26.26,154024,133192,52184,52184,7,0,51,5,0,250112-130018_Run_115_Idx_93438,290,0,5e-05,20000000,3080480.0,2663840.0,1043680.0,1043680.0,0.13333333333333333,0.0
54,15,85,79,6,23.96,27,27,0,26.33,146528,134544,51608,51608,7,0,51,5,0,250112-130018_Run_115_Idx_93438,290,0,5e-05,20000000,2930560.0,2690880.0,1032160.0,1032160.0,0.07058823529411765,0.0
55,16,87,78,9,24.52,27,27,0,26.33,154008,136496,48792,48792,7,0,51,5,0,250112-130018_Run_115_Idx_93438,290,0,5e-05,20000000,3080160.0,2729920.0,975840.0,975840.0,0.10344827586206896,0.0
56,17,89,78,11,23.7,29,27,2,25.83,150360,131664,52360,48312,7,0,51,5,0,250112-130018_Run_115_Idx_93438,290,0,5e-05,20000000,3007200.0,2633280.0,1047200.0,966240.0,0.12359550561797752,0.06896551724137931
57,18,89,79,10,24.48,28,26,2,26.57,156104,137864,53168,48864,7,0,51,5,0,250112-130018_Run_115_Idx_93438,290,0,5e-05,20000000,3122080.0,2757280.0,1063360.0,977280.0,0.11235955056179775,0.07142857142857142
58,19,89,79,10,24.35,28,26,2,26.29,155760,137224,53336,49288,7,0,51,5,0,250112-130018_Run_115_Idx_93438,290,0,5e-05,20000000,3115200.0,2744480.0,1066720.0,985760.0,0.11235955056179775,0.07142857142857142
59,20,91,78,13,24.43,28,26,2,26.29,159488,135936,55168,50864,7,0,51,5,0,250112-130018_Run_115_Idx_93438,290,0,5e-05,20000000,3189760.0,2718720.0,1103360.0,1017280.0,0.14285714285714285,0.07142857142857142
60,1,55,36,19,24.55,11,7,4,26.64,190048,121560,43504,29776,14,0,51,5,0,250112-143840_Run_228_Idx_98715,570,0,5e-05,20000000,3800960.0,2431200.0,870080.0,595520.0,0.34545454545454546,0.36363636363636365
61,2,53,36,17,24.17,8,7,1,26.0,172672,114320,33872,30376,14,0,51,5,0,250112-143840_Run_228_Idx_98715,570,0,5e-05,20000000,3453440.0,2286400.0,677440.0,607520.0,0.32075471698113206,0.125
62,3,52,35,17,24.12,7,7,0,26.43,165768,110008,31744,31744,14,0,51,5,0,250112-143840_Run_228_Idx_98715,570,0,5e-05,20000000,3315360.0,2200160.0,634880.0,634880.0,0.3269230769230769,0.0
63,4,54,35,19,23.63,7,7,0,25.86,168008,107632,31232,31232,14,0,51,5,0,250112-143840_Run_228_Idx_98715,570,0,5e-05,20000000,3360160.0,2152640.0,624640.0,624640.0,0.35185185185185186,0.0
64,5,50,35,15,24.32,7,7,0,26.14,167552,108752,30376,30376,14,0,51,5,0,250112-143840_Run_228_Idx_98715,570,0,5e-05,20000000,3351040.0,2175040.0,607520.0,607520.0,0.3,0.0
65,6,51,34,17,24.33,7,7,0,26.43,174240,107880,29520,29520,14,0,51,5,0,250112-143840_Run_228_Idx_98715,570,0,5e-05,20000000,3484800.0,2157600.0,590400.0,590400.0,0.3333333333333333,0.0
