,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,pulseAttenuation,FolderName,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
49,10,160,158,2,14.44,49,46,3,14.92,58184,57480,23376,21360,4,9500000,51,5,-40,241231-160516_Run_34_Idx_56370,2000,9500000,5e-05,1000000,1163680.0,1149600.0,467520.0,427200.0,0.0125,0.061224489795918366
50,11,160,158,2,14.29,52,45,7,15.1,60488,58904,25128,20736,4,9500000,51,5,-40,241231-160516_Run_34_Idx_56370,2000,9500000,5e-05,1000000,1209760.0,1178080.0,502560.0,414720.0,0.0125,0.1346153846153846
51,12,160,160,0,14.32,50,45,5,15.28,62048,62048,24400,21280,4,9500000,51,5,-40,241231-160516_Run_34_Idx_56370,2000,9500000,5e-05,1000000,1240960.0,1240960.0,488000.0,425600.0,0.0,0.1
52,13,160,156,4,14.08,50,46,4,15.06,58888,56488,23536,20848,4,9500000,51,5,-40,241231-160516_Run_34_Idx_56370,2000,9500000,5e-05,1000000,1177760.0,1129760.0,470720.0,416960.0,0.025,0.08
53,14,160,160,0,14.21,53,46,7,15.26,56976,56976,25472,21192,4,9500000,51,5,-40,241231-160516_Run_34_Idx_56370,2000,9500000,5e-05,1000000,1139520.0,1139520.0,509440.0,423840.0,0.0,0.1320754716981132
54,15,160,154,6,14.08,49,45,4,15.08,56728,54464,23000,20624,4,9500000,51,5,-40,241231-160516_Run_34_Idx_56370,2000,9500000,5e-05,1000000,1134560.0,1089280.0,460000.0,412480.0,0.0375,0.08163265306122448
55,16,160,160,0,14.14,48,43,5,14.9,56976,56976,23328,20208,4,9500000,51,5,-40,241231-160516_Run_34_Idx_56370,2000,9500000,5e-05,1000000,1139520.0,1139520.0,466560.0,404160.0,0.0,0.10416666666666667
56,17,160,158,2,14.36,50,45,5,15.28,59088,58128,25024,21760,4,9500000,51,5,-40,241231-160516_Run_34_Idx_56370,2000,9500000,5e-05,1000000,1181760.0,1162560.0,500480.0,435200.0,0.0125,0.1
57,18,160,160,0,15.02,47,43,4,16.17,59816,59816,24400,21688,4,9500000,51,5,-40,241231-160516_Run_34_Idx_56370,2000,9500000,5e-05,1000000,1196320.0,1196320.0,488000.0,433760.0,0.0,0.0851063829787234
58,19,160,160,0,14.26,48,44,4,15.21,58296,58296,23696,21320,4,9500000,51,5,-40,241231-160516_Run_34_Idx_56370,2000,9500000,5e-05,1000000,1165920.0,1165920.0,473920.0,426400.0,0.0,0.08333333333333333
59,20,160,160,0,14.2,48,43,5,15.4,56208,56208,24384,21264,4,9500000,51,5,-40,241231-160516_Run_34_Idx_56370,2000,9500000,5e-05,1000000,1124160.0,1124160.0,487680.0,425280.0,0.0,0.10416666666666667
60,1,53,51,2,14.25,10,10,0,14.8,113712,108640,24336,24336,14,9500000,51,5,-40,241231-160445_Run_36_Idx_80697,2000,9500000,5e-05,1000000,2274240.0,2172800.0,486720.0,486720.0,0.03773584905660377,0.0
61,2,52,51,1,14.35,10,10,0,15.0,112224,109944,24592,24592,14,9500000,51,5,-40,241231-160445_Run_36_Idx_80697,2000,9500000,5e-05,1000000,2244480.0,2198880.0,491840.0,491840.0,0.019230769230769232,0.0
