,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
111,12,27,18,9,2.11,12,4,8,0.0,17328,6840,1728,576,14,9500000,51,5,241230-172515_Run_44_Idx_64514,2000,9500000,1.0190909090909092e-05,1000000,346560.0,136800.0,34560.0,11520.0,0.3333333333333333,0.6666666666666666
112,13,23,19,4,2.0,9,3,6,0.56,11712,7568,1424,464,14,9500000,51,5,241230-172515_Run_44_Idx_64514,2000,9500000,1.0190909090909092e-05,1000000,234240.0,151360.0,28480.0,9280.0,0.17391304347826086,0.6666666666666666
113,14,20,20,0,1.9,11,4,7,0.0,7696,7696,1584,576,14,9500000,51,5,241230-172515_Run_44_Idx_64514,2000,9500000,1.0190909090909092e-05,1000000,153920.0,153920.0,31680.0,11520.0,0.0,0.6363636363636364
114,15,23,19,4,1.91,11,3,8,0.0,11696,8080,1584,432,14,9500000,51,5,241230-172515_Run_44_Idx_64514,2000,9500000,1.0190909090909092e-05,1000000,233920.0,161600.0,31680.0,8640.0,0.17391304347826086,0.7272727272727273
115,16,25,20,5,1.72,11,3,8,0.0,12528,7816,1584,432,14,9500000,51,5,241230-172515_Run_44_Idx_64514,2000,9500000,1.0190909090909092e-05,1000000,250560.0,156320.0,31680.0,8640.0,0.2,0.7272727272727273
116,17,22,20,2,1.68,11,3,8,0.0,9888,7056,1584,432,14,9500000,51,5,241230-172515_Run_44_Idx_64514,2000,9500000,1.0190909090909092e-05,1000000,197760.0,141120.0,31680.0,8640.0,0.09090909090909091,0.7272727272727273
117,18,27,20,7,2.52,11,3,8,0.36,18224,9256,1584,432,14,9500000,51,5,241230-172515_Run_44_Idx_64514,2000,9500000,1.0190909090909092e-05,1000000,364480.0,185120.0,31680.0,8640.0,0.25925925925925924,0.7272727272727273
118,19,24,19,5,1.83,8,2,6,0.38,12856,6848,1152,288,14,9500000,51,5,241230-172515_Run_44_Idx_64514,2000,9500000,1.0190909090909092e-05,1000000,257120.0,136960.0,23040.0,5760.0,0.20833333333333334,0.75
119,20,25,17,8,2.04,11,3,8,0.0,13488,7088,1584,432,14,9500000,51,5,241230-172515_Run_44_Idx_64514,2000,9500000,1.0190909090909092e-05,1000000,269760.0,141760.0,31680.0,8640.0,0.32,0.7272727272727273
120,1,56,38,18,2.3,28,16,12,0.25,14280,7880,1776,1008,7,9500000,51,5,241230-172613_Run_187_Idx_36635,2000,9500000,4.6518181818181825e-05,1000000,285600.0,157600.0,35520.0,20160.0,0.32142857142857145,0.42857142857142855
121,2,53,41,12,1.06,28,16,12,0.0,8320,5456,1760,992,7,9500000,51,5,241230-172613_Run_187_Idx_36635,2000,9500000,4.6518181818181825e-05,1000000,166400.0,109120.0,35200.0,19840.0,0.22641509433962265,0.42857142857142855
122,3,54,40,14,1.5,29,16,13,0.21,10240,6648,1840,1008,7,9500000,51,5,241230-172613_Run_187_Idx_36635,2000,9500000,4.6518181818181825e-05,1000000,204800.0,132960.0,36800.0,20160.0,0.25925925925925924,0.4482758620689655
123,4,51,40,11,1.88,30,17,13,0.53,11248,6880,2656,1568,7,9500000,51,5,241230-172613_Run_187_Idx_36635,2000,9500000,4.6518181818181825e-05,1000000,224960.0,137600.0,53120.0,31360.0,0.21568627450980393,0.43333333333333335
124,5,50,40,10,1.84,28,16,12,0.04,10000,6352,1776,1008,7,9500000,51,5,241230-172613_Run_187_Idx_36635,2000,9500000,4.6518181818181825e-05,1000000,200000.0,127040.0,35520.0,20160.0,0.2,0.42857142857142855
125,6,46,40,6,2.09,30,17,13,0.4,10096,6880,1888,1024,7,9500000,51,5,241230-172613_Run_187_Idx_36635,2000,9500000,4.6518181818181825e-05,1000000,201920.0,137600.0,37760.0,20480.0,0.13043478260869565,0.43333333333333335
126,7,51,40,11,1.98,27,16,11,0.19,12416,7288,1920,1216,7,9500000,51,5,241230-172613_Run_187_Idx_36635,2000,9500000,4.6518181818181825e-05,1000000,248320.0,145760.0,38400.0,24320.0,0.21568627450980393,0.4074074074074074
127,8,51,40,11,1.33,28,16,12,0.43,9352,5848,1776,976,7,9500000,51,5,241230-172613_Run_187_Idx_36635,2000,9500000,4.6518181818181825e-05,1000000,187040.0,116960.0,35520.0,19520.0,0.21568627450980393,0.42857142857142855
128,9,52,39,13,2.02,24,16,8,0.04,11624,7528,1504,992,7,9500000,51,5,241230-172613_Run_187_Idx_36635,2000,9500000,4.6518181818181825e-05,1000000,232480.0,150560.0,30080.0,19840.0,0.25,0.3333333333333333
129,10,51,36,15,2.04,26,15,11,0.27,11200,7448,1632,928,7,9500000,51,5,241230-172613_Run_187_Idx_36635,2000,9500000,4.6518181818181825e-05,1000000,224000.0,148960.0,32640.0,18560.0,0.29411764705882354,0.4230769230769231
130,11,48,35,13,2.4,24,15,9,0.25,15000,7536,2032,1200,7,9500000,51,5,241230-172613_Run_187_Idx_36635,2000,9500000,4.6518181818181825e-05,1000000,300000.0,150720.0,40640.0,24000.0,0.2708333333333333,0.375
131,12,48,39,9,1.73,25,16,9,0.28,9592,6264,1600,1008,7,9500000,51,5,241230-172613_Run_187_Idx_36635,2000,9500000,4.6518181818181825e-05,1000000,191840.0,125280.0,32000.0,20160.0,0.1875,0.36
132,13,53,39,14,1.57,23,17,6,0.13,10904,6552,1480,1080,7,9500000,51,5,241230-172613_Run_187_Idx_36635,2000,9500000,4.6518181818181825e-05,1000000,218080.0,131040.0,29600.0,21600.0,0.2641509433962264,0.2608695652173913
133,14,51,39,12,2.08,23,17,6,0.65,12984,7312,1984,1344,7,9500000,51,5,241230-172613_Run_187_Idx_36635,2000,9500000,4.6518181818181825e-05,1000000,259680.0,146240.0,39680.0,26880.0,0.23529411764705882,0.2608695652173913
134,15,50,40,10,1.7,25,18,7,0.0,10824,6568,1600,1152,7,9500000,51,5,241230-172613_Run_187_Idx_36635,2000,9500000,4.6518181818181825e-05,1000000,216480.0,131360.0,32000.0,23040.0,0.2,0.28
135,16,50,38,12,1.44,26,17,9,0.08,9296,6152,1680,1104,7,9500000,51,5,241230-172613_Run_187_Idx_36635,2000,9500000,4.6518181818181825e-05,1000000,185920.0,123040.0,33600.0,22080.0,0.24,0.34615384615384615
136,17,49,40,9,1.55,23,16,7,0.22,9256,5984,1728,1280,7,9500000,51,5,241230-172613_Run_187_Idx_36635,2000,9500000,4.6518181818181825e-05,1000000,185120.0,119680.0,34560.0,25600.0,0.1836734693877551,0.30434782608695654
137,18,51,38,13,1.9,23,15,8,0.26,12848,6120,1504,976,7,9500000,51,5,241230-172613_Run_187_Idx_36635,2000,9500000,4.6518181818181825e-05,1000000,256960.0,122400.0,30080.0,19520.0,0.2549019607843137,0.34782608695652173
138,19,47,39,8,1.3,24,16,8,0.04,8416,5696,1552,1040,7,9500000,51,5,241230-172613_Run_187_Idx_36635,2000,9500000,4.6518181818181825e-05,1000000,168320.0,113920.0,31040.0,20800.0,0.1702127659574468,0.3333333333333333
139,20,52,40,12,1.54,27,17,10,0.44,11600,6592,1984,1344,7,9500000,51,5,241230-172613_Run_187_Idx_36635,2000,9500000,4.6518181818181825e-05,1000000,232000.0,131840.0,39680.0,26880.0,0.23076923076923078,0.37037037037037035
140,1,160,140,20,1.02,67,53,14,0.22,4528,3816,1608,1272,2,9500000,51,5,241231-114913_Run_325_Idx_41216,2000,9500000,8.183636363636365e-05,1000000,90560.0,76320.0,32160.0,25440.0,0.125,0.208955223880597
141,2,160,138,22,0.89,68,55,13,0.07,4288,3664,1632,1320,2,9500000,51,5,241231-114913_Run_325_Idx_41216,2000,9500000,8.183636363636365e-05,1000000,85760.0,73280.0,32640.0,26400.0,0.1375,0.19117647058823528
142,3,160,130,30,1.02,69,56,13,0.14,4456,3512,1656,1344,2,9500000,51,5,241231-114913_Run_325_Idx_41216,2000,9500000,8.183636363636365e-05,1000000,89120.0,70240.0,33120.0,26880.0,0.1875,0.18840579710144928
143,4,160,135,25,0.98,67,56,11,0.1,4376,3640,1608,1344,2,9500000,51,5,241231-114913_Run_325_Idx_41216,2000,9500000,8.183636363636365e-05,1000000,87520.0,72800.0,32160.0,26880.0,0.15625,0.16417910447761194
