,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,pulseAttenuation,FolderName,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
229,10,95,71,24,10.73,21,15,6,11.38,64360,46544,17424,12048,7,0,51,5,-35,250101-140338_Run_47_Idx_47595,2000,0,5e-05,20000000,1287200.0,930880.0,348480.0,240960.0,0.25263157894736843,0.2857142857142857
230,11,99,73,26,10.6,19,15,4,11.0,67696,48560,14752,11520,7,0,51,5,-35,250101-140338_Run_47_Idx_47595,2000,0,5e-05,20000000,1353920.0,971200.0,295040.0,230400.0,0.26262626262626265,0.21052631578947367
231,12,98,73,25,10.71,23,13,10,11.17,67304,48984,17184,9704,7,0,51,5,-35,250101-140338_Run_47_Idx_47595,2000,0,5e-05,20000000,1346080.0,979680.0,343680.0,194080.0,0.25510204081632654,0.43478260869565216
232,13,92,72,20,10.57,20,14,6,11.0,62992,48368,15440,10592,7,0,51,5,-35,250101-140338_Run_47_Idx_47595,2000,0,5e-05,20000000,1259840.0,967360.0,308800.0,211840.0,0.21739130434782608,0.3
233,14,97,72,25,10.86,19,13,6,11.21,68400,49544,15208,10008,7,0,51,5,-35,250101-140338_Run_47_Idx_47595,2000,0,5e-05,20000000,1368000.0,990880.0,304160.0,200160.0,0.25773195876288657,0.3157894736842105
234,15,97,73,24,11.08,23,14,9,11.17,69184,51104,18016,10568,7,0,51,5,-35,250101-140338_Run_47_Idx_47595,2000,0,5e-05,20000000,1383680.0,1022080.0,360320.0,211360.0,0.24742268041237114,0.391304347826087
235,16,90,71,19,10.6,19,11,8,11.21,61472,47584,14432,7968,7,0,51,5,-35,250101-140338_Run_47_Idx_47595,2000,0,5e-05,20000000,1229440.0,951680.0,288640.0,159360.0,0.2111111111111111,0.42105263157894735
236,17,96,72,24,11.04,25,13,12,11.6,68600,50520,20032,10432,7,0,51,5,-35,250101-140338_Run_47_Idx_47595,2000,0,5e-05,20000000,1372000.0,1010400.0,400640.0,208640.0,0.25,0.48
237,18,91,72,19,10.93,21,12,9,11.19,65368,50928,17296,9848,7,0,51,5,-35,250101-140338_Run_47_Idx_47595,2000,0,5e-05,20000000,1307360.0,1018560.0,345920.0,196960.0,0.2087912087912088,0.42857142857142855
238,19,89,73,16,10.73,24,14,10,11.25,61888,50192,19720,11464,7,0,51,5,-35,250101-140338_Run_47_Idx_47595,2000,0,5e-05,20000000,1237760.0,1003840.0,394400.0,229280.0,0.1797752808988764,0.4166666666666667
239,20,93,73,20,10.72,28,12,16,11.0,65592,50968,22624,9696,7,0,51,5,-35,250101-140338_Run_47_Idx_47595,2000,0,5e-05,20000000,1311840.0,1019360.0,452480.0,193920.0,0.21505376344086022,0.5714285714285714
240,1,44,24,20,4.18,11,3,8,3.73,36088,17024,7576,2032,14,0,51,5,-25,250101-140533_Run_40_Idx_38869,2000,0,5e-05,20000000,721760.0,340480.0,151520.0,40640.0,0.45454545454545453,0.7272727272727273
