RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,PulseWidth,PulseWidthSlotIdx,TTI
7,89,73,16,5,89,75,14,5,188,3595,4
8,105,82,23,5,97,75,22,5,188,3595,4
9,99,86,13,5,94,78,16,5,188,3595,4
10,114,94,20,5,91,77,14,5,188,3595,4
1,96,71,25,5,100,82,18,5,100,3088,4
2,94,70,24,5,104,80,24,5,100,3088,4
3,94,70,24,5,101,80,21,5,100,3088,4
4,95,69,26,5,102,81,21,5,100,3088,4
5,94,68,26,5,105,84,21,5,100,3088,4
6,98,68,30,5,104,82,22,5,100,3088,4
7,96,69,27,5,98,81,17,5,100,3088,4
8,95,66,29,5,102,83,19,5,100,3088,4
9,99,71,28,5,100,87,13,5,100,3088,4
10,100,69,31,5,98,84,14,5,100,3088,4
1,56,40,16,5,96,74,22,5,372,2671,4
2,58,36,22,5,80,66,14,5,372,2671,4
3,58,37,21,5,75,59,16,5,372,2671,4
4,65,38,27,5,66,55,11,5,372,2671,4
5,47,33,14,5,60,48,12,5,372,2671,4
6,50,33,17,5,76,56,20,5,372,2671,4
7,51,35,16,5,60,47,13,5,372,2671,4
8,56,38,18,5,71,51,20,5,372,2671,4
9,60,36,24,5,68,51,17,5,372,2671,4
10,59,36,23,5,71,53,18,5,372,2671,4
1,52,35,17,5,72,53,19,5,496,3213,4
2,62,39,23,5,73,58,15,5,496,3213,4
3,61,39,22,5,66,56,10,5,496,3213,4
4,47,35,12,5,71,57,14,5,496,3213,4
5,45,29,16,5,77,64,13,5,496,3213,4
6,55,38,17,5,61,50,11,5,496,3213,4
7,59,35,24,5,83,61,22,5,496,3213,4
8,60,38,22,5,79,62,17,5,496,3213,4
9,55,32,23,5,83,64,19,5,496,3213,4
10,60,36,24,5,86,64,22,5,496,3213,4
1,68,47,21,5,75,58,17,5,315,469,4
2,69,47,22,5,76,61,15,5,315,469,4
3,78,51,27,5,75,62,13,5,315,469,4
4,71,45,26,5,85,67,18,5,315,469,4
5,52,37,15,5,79,61,18,5,315,469,4
6,61,38,23,5,65,55,10,5,315,469,4
7,68,49,19,5,70,53,17,5,315,469,4
8,50,34,16,5,81,61,20,5,315,469,4
9,50,36,14,5,65,51,14,5,315,469,4
10,55,38,17,5,81,60,21,5,315,469,4
1,57,38,19,5,71,54,17,5,432,1443,4
2,66,40,26,5,75,60,15,5,432,1443,4
3,57,37,20,5,68,56,12,5,432,1443,4
4,42,34,8,5,73,59,14,5,432,1443,4
5,47,31,16,5,72,61,11,5,432,1443,4
6,54,38,16,5,66,53,13,5,432,1443,4
7,55,34,21,5,82,60,22,5,432,1443,4
8,57,33,24,5,79,60,19,5,432,1443,4
9,54,33,21,5,79,60,19,5,432,1443,4
10,64,36,28,5,86,65,21,5,432,1443,4
1,98,79,19,5,90,75,15,5,220,3140,4
2,101,85,16,5,94,78,16,5,220,3140,4
3,119,100,19,5,92,76,16,5,220,3140,4
4,119,98,21,5,96,77,19,5,220,3140,4
5,121,96,25,5,92,77,15,5,220,3140,4
6,113,95,18,5,89,74,15,5,220,3140,4
7,89,73,16,5,89,75,14,5,220,3140,4
8,105,82,23,5,97,75,22,5,220,3140,4
9,99,86,13,5,94,78,16,5,220,3140,4
10,114,94,20,5,91,77,14,5,220,3140,4
1,98,79,19,5,90,75,15,5,277,535,4
2,101,85,16,5,94,78,16,5,277,535,4
3,119,100,19,5,92,76,16,5,277,535,4
4,119,98,21,5,96,77,19,5,277,535,4
5,121,96,25,5,92,77,15,5,277,535,4
6,113,95,18,5,89,74,15,5,277,535,4
7,89,73,16,5,89,75,14,5,277,535,4
8,105,82,23,5,97,75,22,5,277,535,4
9,99,86,13,5,94,78,16,5,277,535,4
10,114,94,20,5,91,77,14,5,277,535,4
1,57,42,15,5,68,54,14,5,413,805,4
2,70,42,28,5,76,62,14,5,413,805,4
3,52,37,15,5,64,51,13,5,413,805,4
4,65,39,26,5,56,46,10,5,413,805,4
5,49,33,16,5,77,56,21,5,413,805,4
6,53,35,18,5,73,54,19,5,413,805,4
7,51,32,19,5,85,61,24,5,413,805,4
8,54,32,22,5,76,60,16,5,413,805,4
9,67,39,28,5,77,62,15,5,413,805,4
10,52,34,18,5,78,61,17,5,413,805,4
1,98,79,19,5,90,75,15,5,147,558,4
2,101,85,16,5,94,78,16,5,147,558,4
3,119,100,19,5,92,76,16,5,147,558,4
4,119,98,21,5,96,77,19,5,147,558,4
5,121,96,25,5,92,77,15,5,147,558,4
6,113,95,18,5,89,74,15,5,147,558,4
7,89,73,16,5,89,75,14,5,147,558,4
8,105,82,23,5,97,75,22,5,147,558,4
9,99,86,13,5,94,78,16,5,147,558,4
10,114,94,20,5,91,77,14,5,147,558,4
1,98,79,19,5,90,75,15,5,170,2216,4
2,101,85,16,5,94,78,16,5,170,2216,4
3,119,100,19,5,92,76,16,5,170,2216,4
4,119,98,21,5,96,77,19,5,170,2216,4
5,121,96,25,5,92,77,15,5,170,2216,4
6,113,95,18,5,89,74,15,5,170,2216,4
7,89,73,16,5,89,75,14,5,170,2216,4
8,105,82,23,5,97,75,22,5,170,2216,4
9,99,86,13,5,94,78,16,5,170,2216,4
10,114,94,20,5,91,77,14,5,170,2216,4
1,54,39,15,5,95,73,22,5,404,3805,4
2,52,42,10,5,77,61,16,5,404,3805,4
3,75,49,26,5,73,60,13,5,404,3805,4
4,64,41,23,5,72,57,15,5,404,3805,4
5,55,38,17,5,64,46,18,5,404,3805,4
6,58,37,21,5,53,44,9,5,404,3805,4
7,71,49,22,5,62,47,15,5,404,3805,4
8,58,40,18,5,80,64,16,5,404,3805,4
9,56,37,19,5,77,56,21,5,404,3805,4
10,77,51,26,5,77,57,20,5,404,3805,4
1,62,45,17,5,86,67,19,5,300,565,4
2,53,42,11,5,71,58,13,5,300,565,4
3,76,50,26,5,76,62,14,5,300,565,4
4,74,48,26,5,84,63,21,5,300,565,4
5,55,39,16,5,73,56,17,5,300,565,4
6,65,42,23,5,67,53,14,5,300,565,4
7,62,40,22,5,70,52,18,5,300,565,4
8,51,35,16,5,83,67,16,5,300,565,4
9,46,34,12,5,57,46,11,5,300,565,4
10,75,46,29,5,72,53,19,5,300,565,4
1,98,79,19,5,90,75,15,5,167,976,4
2,101,85,16,5,94,78,16,5,167,976,4
3,119,100,19,5,92,76,16,5,167,976,4
4,119,98,21,5,96,77,19,5,167,976,4
5,121,96,25,5,92,77,15,5,167,976,4
6,113,95,18,5,89,74,15,5,167,976,4
7,89,73,16,5,89,75,14,5,167,976,4
8,105,82,23,5,97,75,22,5,167,976,4
9,99,86,13,5,94,78,16,5,167,976,4
10,114,94,20,5,91,77,14,5,167,976,4
1,56,41,15,5,74,65,9,5,395,2039,4
2,67,47,20,5,80,62,18,5,395,2039,4
3,90,57,33,5,82,62,20,5,395,2039,4
4,63,48,15,5,78,58,20,5,395,2039,4
5,59,38,21,5,61,48,13,5,395,2039,4
6,64,41,23,5,56,43,13,5,395,2039,4
7,70,48,22,5,63,46,17,5,395,2039,4
8,49,39,10,5,78,60,18,5,395,2039,4
9,60,42,18,5,65,51,14,5,395,2039,4
10,63,40,23,5,87,66,21,5,395,2039,4
1,98,79,19,5,90,75,15,5,24,3584,4
2,101,85,16,5,94,78,16,5,24,3584,4
3,119,100,19,5,92,76,16,5,24,3584,4
4,119,98,21,5,96,77,19,5,24,3584,4
5,121,96,25,5,92,77,15,5,24,3584,4
6,113,95,18,5,89,74,15,5,24,3584,4
7,89,73,16,5,89,75,14,5,24,3584,4
8,105,82,23,5,97,75,22,5,24,3584,4
9,99,86,13,5,94,78,16,5,24,3584,4
10,114,94,20,5,91,77,14,5,24,3584,4
1,98,79,19,5,90,75,15,5,196,1316,4
2,101,85,16,5,94,78,16,5,196,1316,4
3,119,100,19,5,92,76,16,5,196,1316,4
4,119,98,21,5,96,77,19,5,196,1316,4
5,121,96,25,5,92,77,15,5,196,1316,4
6,113,95,18,5,89,74,15,5,196,1316,4
7,89,73,16,5,89,75,14,5,196,1316,4
8,105,82,23,5,97,75,22,5,196,1316,4
9,99,86,13,5,94,78,16,5,196,1316,4
10,114,94,20,5,91,77,14,5,196,1316,4
1,98,79,19,5,90,75,15,5,68,856,4
2,101,85,16,5,94,78,16,5,68,856,4
3,119,100,19,5,92,76,16,5,68,856,4
4,119,98,21,5,96,77,19,5,68,856,4
5,121,96,25,5,92,77,15,5,68,856,4
6,113,95,18,5,89,74,15,5,68,856,4
7,89,73,16,5,89,75,14,5,68,856,4
8,105,82,23,5,97,75,22,5,68,856,4
9,99,86,13,5,94,78,16,5,68,856,4
10,114,94,20,5,91,77,14,5,68,856,4
1,98,79,19,5,90,75,15,5,94,1397,4
2,101,85,16,5,94,78,16,5,94,1397,4
3,119,100,19,5,92,76,16,5,94,1397,4
4,119,98,21,5,96,77,19,5,94,1397,4
5,121,96,25,5,92,77,15,5,94,1397,4
6,113,95,18,5,89,74,15,5,94,1397,4
7,89,73,16,5,89,75,14,5,94,1397,4
8,105,82,23,5,97,75,22,5,94,1397,4
9,99,86,13,5,94,78,16,5,94,1397,4
10,114,94,20,5,91,77,14,5,94,1397,4
1,95,73,22,5,105,84,21,5,246,2092,4
2,94,73,21,5,103,85,18,5,246,2092,4
3,94,74,20,5,102,85,17,5,246,2092,4
4,104,75,29,5,99,86,13,5,246,2092,4
5,99,71,28,5,99,83,16,5,246,2092,4
6,98,67,31,5,100,80,20,5,246,2092,4
7,104,72,32,5,104,84,20,5,246,2092,4
8,96,67,29,5,103,85,18,5,246,2092,4
9,105,75,30,5,102,78,24,5,246,2092,4
10,93,73,20,5,100,77,23,5,246,2092,4
1,96,71,25,5,100,82,18,5,271,2495,4
2,94,70,24,5,104,80,24,5,271,2495,4
3,94,70,24,5,101,80,21,5,271,2495,4
4,95,69,26,5,102,81,21,5,271,2495,4
5,94,68,26,5,105,84,21,5,271,2495,4
6,98,68,30,5,104,82,22,5,271,2495,4
7,96,69,27,5,98,81,17,5,271,2495,4
8,95,66,29,5,102,83,19,5,271,2495,4
9,99,71,28,5,100,87,13,5,271,2495,4
10,100,69,31,5,98,84,14,5,271,2495,4
1,67,46,21,5,83,68,15,5,359,3326,4
2,57,40,17,5,73,61,12,5,359,3326,4
3,66,42,24,5,82,64,18,5,359,3326,4
4,56,37,19,5,60,48,12,5,359,3326,4
5,57,37,20,5,61,45,16,5,359,3326,4
6,65,40,25,5,72,56,16,5,359,3326,4
7,56,37,19,5,65,51,14,5,359,3326,4
8,54,34,20,5,76,58,18,5,359,3326,4
9,54,39,15,5,75,58,17,5,359,3326,4
10,59,39,20,5,96,72,24,5,359,3326,4
1,50,39,11,5,75,60,15,5,362,3784,4
2,70,49,21,5,82,64,18,5,362,3784,4
3,69,45,24,5,78,63,15,5,362,3784,4
4,80,55,25,5,89,70,19,5,362,3784,4
5,59,37,22,5,61,49,12,5,362,3784,4
6,63,40,23,5,75,59,16,5,362,3784,4
7,65,46,19,5,79,62,17,5,362,3784,4
8,58,41,17,5,65,55,10,5,362,3784,4
9,64,40,24,5,72,51,21,5,362,3784,4
10,64,44,20,5,74,54,20,5,362,3784,4
1,91,79,12,5,89,75,14,5,205,99,4
2,119,96,23,5,94,78,16,5,205,99,4
3,121,104,17,5,94,74,20,5,205,99,4
4,132,107,25,5,100,77,23,5,205,99,4
5,120,92,28,5,93,75,18,5,205,99,4
6,110,92,18,5,91,78,13,5,205,99,4
7,91,72,19,5,86,73,13,5,205,99,4
8,87,72,15,5,94,78,16,5,205,99,4
9,101,85,16,5,89,77,12,5,205,99,4
10,111,93,18,5,94,77,17,5,205,99,4
1,53,38,15,5,73,61,12,5,381,2618,4
2,57,38,19,5,82,66,16,5,381,2618,4
3,57,40,17,5,81,63,18,5,381,2618,4
4,53,35,18,5,54,43,11,5,381,2618,4
5,54,33,21,5,70,57,13,5,381,2618,4
6,54,36,18,5,65,51,14,5,381,2618,4
7,48,34,14,5,74,55,19,5,381,2618,4
8,56,34,22,5,90,68,22,5,381,2618,4
9,61,35,26,5,66,49,17,5,381,2618,4
10,72,42,30,5,79,57,22,5,381,2618,4
1,70,39,31,5,88,69,19,5,480,2172,4
2,57,36,21,5,96,71,25,5,480,2172,4
3,68,38,30,5,96,66,30,5,480,2172,4
4,64,39,25,5,85,65,20,5,480,2172,4
5,69,36,33,5,88,65,23,5,480,2172,4
6,66,43,23,5,82,61,21,5,480,2172,4
7,73,44,29,5,74,55,19,5,480,2172,4
8,66,45,21,5,88,64,24,5,480,2172,4
9,74,46,28,5,89,67,22,5,480,2172,4
10,61,39,22,5,91,69,22,5,480,2172,4
1,98,79,19,5,90,75,15,5,202,550,4
2,101,85,16,5,94,78,16,5,202,550,4
3,119,100,19,5,92,76,16,5,202,550,4
4,119,98,21,5,96,77,19,5,202,550,4
5,121,96,25,5,92,77,15,5,202,550,4
6,113,95,18,5,89,74,15,5,202,550,4
7,89,73,16,5,89,75,14,5,202,550,4
8,105,82,23,5,97,75,22,5,202,550,4
9,99,86,13,5,94,78,16,5,202,550,4
10,114,94,20,5,91,77,14,5,202,550,4
1,60,40,20,5,70,55,15,5,382,3252,4
2,57,37,20,5,74,60,14,5,382,3252,4
3,60,39,21,5,60,52,8,5,382,3252,4
4,55,39,16,5,94,71,23,5,382,3252,4
5,57,36,21,5,53,43,10,5,382,3252,4
6,55,37,18,5,86,66,20,5,382,3252,4
7,48,32,16,5,87,71,16,5,382,3252,4
8,55,32,23,5,72,56,16,5,382,3252,4
9,54,31,23,5,74,56,18,5,382,3252,4
10,58,36,22,5,66,44,22,5,382,3252,4
1,98,79,19,5,90,75,15,5,110,1129,4
2,101,85,16,5,94,78,16,5,110,1129,4
3,119,100,19,5,92,76,16,5,110,1129,4
4,119,98,21,5,96,77,19,5,110,1129,4
5,121,96,25,5,92,77,15,5,110,1129,4
6,113,95,18,5,89,74,15,5,110,1129,4
7,89,73,16,5,89,75,14,5,110,1129,4
8,105,82,23,5,97,75,22,5,110,1129,4
9,99,86,13,5,94,78,16,5,110,1129,4
10,114,94,20,5,91,77,14,5,110,1129,4
1,91,79,12,5,89,74,15,5,255,1102,4
2,120,96,24,5,93,77,16,5,255,1102,4
3,121,104,17,5,93,75,18,5,255,1102,4
4,130,107,23,5,101,78,23,5,255,1102,4
5,117,92,25,5,93,73,20,5,255,1102,4
6,110,92,18,5,89,75,14,5,255,1102,4
7,90,72,18,5,87,74,13,5,255,1102,4
8,89,72,17,5,93,77,16,5,255,1102,4
9,104,85,19,5,88,77,11,5,255,1102,4
10,110,93,17,5,92,76,16,5,255,1102,4
1,63,46,17,5,86,73,13,5,303,194,4
2,55,43,12,5,76,57,19,5,303,194,4
3,80,53,27,5,68,56,12,5,303,194,4
4,69,46,23,5,74,55,19,5,303,194,4
5,52,38,14,5,69,51,18,5,303,194,4
6,55,39,16,5,70,54,16,5,303,194,4
7,58,38,20,5,61,47,14,5,303,194,4
8,59,37,22,5,93,73,20,5,303,194,4
9,55,35,20,5,66,55,11,5,303,194,4
10,73,47,26,5,79,59,20,5,303,194,4
1,101,82,19,5,92,75,17,5,260,631,4
2,109,89,20,5,93,74,19,5,260,631,4
3,115,97,18,5,94,74,20,5,260,631,4
4,124,106,18,5,93,79,14,5,260,631,4
5,119,91,28,5,92,76,16,5,260,631,4
6,110,94,16,5,91,78,13,5,260,631,4
7,88,72,16,5,91,75,16,5,260,631,4
8,84,68,16,5,95,79,16,5,260,631,4
9,107,90,17,5,89,76,13,5,260,631,4
10,115,93,22,5,94,76,18,5,260,631,4
1,98,79,19,5,90,75,15,5,278,873,4
2,101,85,16,5,94,78,16,5,278,873,4
3,119,100,19,5,92,76,16,5,278,873,4
4,119,98,21,5,96,77,19,5,278,873,4
5,121,96,25,5,92,77,15,5,278,873,4
6,113,95,18,5,89,74,15,5,278,873,4
7,89,73,16,5,89,75,14,5,278,873,4
8,105,82,23,5,97,75,22,5,278,873,4
9,99,86,13,5,94,78,16,5,278,873,4
10,114,94,20,5,91,77,14,5,278,873,4
1,98,79,19,5,90,75,15,5,69,3542,4
2,101,85,16,5,94,78,16,5,69,3542,4
3,119,100,19,5,92,76,16,5,69,3542,4
4,119,98,21,5,96,77,19,5,69,3542,4
5,121,96,25,5,92,77,15,5,69,3542,4
6,113,95,18,5,89,74,15,5,69,3542,4
7,89,73,16,5,89,75,14,5,69,3542,4
8,105,82,23,5,97,75,22,5,69,3542,4
9,99,86,13,5,94,78,16,5,69,3542,4
10,114,94,20,5,91,77,14,5,69,3542,4
1,98,79,19,5,90,75,15,5,195,1976,4
2,101,85,16,5,94,78,16,5,195,1976,4
3,119,100,19,5,92,76,16,5,195,1976,4
4,119,98,21,5,96,77,19,5,195,1976,4
5,121,96,25,5,92,77,15,5,195,1976,4
6,113,95,18,5,89,74,15,5,195,1976,4
7,89,73,16,5,89,75,14,5,195,1976,4
8,105,82,23,5,97,75,22,5,195,1976,4
9,99,86,13,5,94,78,16,5,195,1976,4
10,114,94,20,5,91,77,14,5,195,1976,4
1,95,73,22,5,105,84,21,5,9,116,4
2,94,73,21,5,103,85,18,5,9,116,4
3,94,74,20,5,102,85,17,5,9,116,4
4,104,75,29,5,99,86,13,5,9,116,4
5,99,71,28,5,99,83,16,5,9,116,4
6,98,67,31,5,100,80,20,5,9,116,4
7,104,72,32,5,104,84,20,5,9,116,4
8,96,67,29,5,103,85,18,5,9,116,4
9,105,75,30,5,102,78,24,5,9,116,4
10,93,73,20,5,100,77,23,5,9,116,4
1,98,79,19,5,90,75,15,5,287,475,4
2,101,85,16,5,94,78,16,5,287,475,4
3,119,100,19,5,92,76,16,5,287,475,4
4,119,98,21,5,96,77,19,5,287,475,4
5,121,96,25,5,92,77,15,5,287,475,4
6,113,95,18,5,89,74,15,5,287,475,4
7,89,73,16,5,89,75,14,5,287,475,4
8,105,82,23,5,97,75,22,5,287,475,4
9,99,86,13,5,94,78,16,5,287,475,4
10,114,94,20,5,91,77,14,5,287,475,4
1,98,79,19,5,90,75,15,5,232,2319,4
2,101,85,16,5,94,78,16,5,232,2319,4
3,119,100,19,5,92,76,16,5,232,2319,4
4,119,98,21,5,96,77,19,5,232,2319,4
5,121,96,25,5,92,77,15,5,232,2319,4
6,113,95,18,5,89,74,15,5,232,2319,4
7,89,73,16,5,89,75,14,5,232,2319,4
8,105,82,23,5,97,75,22,5,232,2319,4
9,99,86,13,5,94,78,16,5,232,2319,4
10,114,94,20,5,91,77,14,5,232,2319,4
1,98,79,19,5,90,75,15,5,168,158,4
2,101,85,16,5,94,78,16,5,168,158,4
3,119,100,19,5,92,76,16,5,168,158,4
4,119,98,21,5,96,77,19,5,168,158,4
5,121,96,25,5,92,77,15,5,168,158,4
6,113,95,18,5,89,74,15,5,168,158,4
7,89,73,16,5,89,75,14,5,168,158,4
8,105,82,23,5,97,75,22,5,168,158,4
9,99,86,13,5,94,78,16,5,168,158,4
10,114,94,20,5,91,77,14,5,168,158,4
1,98,79,19,5,90,75,15,5,59,565,4
2,101,85,16,5,94,78,16,5,59,565,4
3,119,100,19,5,92,76,16,5,59,565,4
4,119,98,21,5,96,77,19,5,59,565,4
5,121,96,25,5,92,77,15,5,59,565,4
6,113,95,18,5,89,74,15,5,59,565,4
7,89,73,16,5,89,75,14,5,59,565,4
8,105,82,23,5,97,75,22,5,59,565,4
9,99,86,13,5,94,78,16,5,59,565,4
10,114,94,20,5,91,77,14,5,59,565,4
1,52,37,15,5,59,47,12,5,449,3737,4
2,66,40,26,5,73,59,14,5,449,3737,4
3,55,37,18,5,67,54,13,5,449,3737,4
4,46,34,12,5,74,60,14,5,449,3737,4
5,48,32,16,5,71,60,11,5,449,3737,4
6,59,39,20,5,62,51,11,5,449,3737,4
7,53,32,21,5,93,69,24,5,449,3737,4
8,55,32,23,5,84,63,21,5,449,3737,4
9,59,35,24,5,94,69,25,5,449,3737,4
10,60,36,24,5,79,61,18,5,449,3737,4
1,56,41,15,5,75,59,16,5,295,165,4
2,82,53,29,5,76,58,18,5,295,165,4
3,76,51,25,5,84,65,19,5,295,165,4
4,71,48,23,5,83,67,16,5,295,165,4
5,60,36,24,5,83,65,18,5,295,165,4
6,60,42,18,5,72,59,13,5,295,165,4
7,56,39,17,5,60,46,14,5,295,165,4
8,51,33,18,5,69,54,15,5,295,165,4
9,48,33,15,5,66,52,14,5,295,165,4
10,54,36,18,5,76,56,20,5,295,165,4
1,98,79,19,5,90,75,15,5,171,2419,4
2,101,85,16,5,94,78,16,5,171,2419,4
3,119,100,19,5,92,76,16,5,171,2419,4
4,119,98,21,5,96,77,19,5,171,2419,4
5,121,96,25,5,92,77,15,5,171,2419,4
6,113,95,18,5,89,74,15,5,171,2419,4
7,89,73,16,5,89,75,14,5,171,2419,4
8,105,82,23,5,97,75,22,5,171,2419,4
9,99,86,13,5,94,78,16,5,171,2419,4
10,114,94,20,5,91,77,14,5,171,2419,4
1,54,43,11,5,94,74,20,5,367,865,4
2,67,49,18,5,74,61,13,5,367,865,4
3,80,50,30,5,88,67,21,5,367,865,4
4,73,46,27,5,85,68,17,5,367,865,4
5,48,35,13,5,58,44,14,5,367,865,4
6,56,37,19,5,61,46,15,5,367,865,4
7,52,35,17,5,65,52,13,5,367,865,4
8,54,40,14,5,69,54,15,5,367,865,4
9,62,38,24,5,71,48,23,5,367,865,4
10,64,42,22,5,64,53,11,5,367,865,4
1,98,79,19,5,90,75,15,5,13,3094,4
2,101,85,16,5,94,78,16,5,13,3094,4
3,119,100,19,5,92,76,16,5,13,3094,4
4,119,98,21,5,96,77,19,5,13,3094,4
5,121,96,25,5,92,77,15,5,13,3094,4
6,113,95,18,5,89,74,15,5,13,3094,4
7,89,73,16,5,89,75,14,5,13,3094,4
8,105,82,23,5,97,75,22,5,13,3094,4
9,99,86,13,5,94,78,16,5,13,3094,4
10,114,94,20,5,91,77,14,5,13,3094,4
1,98,79,19,5,90,75,15,5,276,287,4
2,101,85,16,5,94,78,16,5,276,287,4
3,119,100,19,5,92,76,16,5,276,287,4
4,119,98,21,5,96,77,19,5,276,287,4
5,121,96,25,5,92,77,15,5,276,287,4
6,113,95,18,5,89,74,15,5,276,287,4
7,89,73,16,5,89,75,14,5,276,287,4
8,105,82,23,5,97,75,22,5,276,287,4
9,99,86,13,5,94,78,16,5,276,287,4
10,114,94,20,5,91,77,14,5,276,287,4
1,73,50,23,5,78,62,16,5,347,3368,4
2,62,46,16,5,81,59,22,5,347,3368,4
3,69,44,25,5,80,65,15,5,347,3368,4
4,57,38,19,5,90,71,19,5,347,3368,4
5,59,38,21,5,74,58,16,5,347,3368,4
6,61,38,23,5,79,66,13,5,347,3368,4
7,51,36,15,5,53,40,13,5,347,3368,4
8,62,42,20,5,65,53,12,5,347,3368,4
9,62,41,21,5,60,46,14,5,347,3368,4
10,55,40,15,5,76,52,24,5,347,3368,4
1,75,50,25,5,95,69,26,5,340,2566,4
2,74,45,29,5,99,68,31,5,340,2566,4
3,67,40,27,5,95,74,21,5,340,2566,4
4,60,35,25,5,90,70,20,5,340,2566,4
5,56,34,22,5,72,56,16,5,340,2566,4
6,58,36,22,5,93,70,23,5,340,2566,4
7,64,39,25,5,71,51,20,5,340,2566,4
8,76,46,30,5,69,53,16,5,340,2566,4
9,78,47,31,5,93,67,26,5,340,2566,4
10,86,53,33,5,89,63,26,5,340,2566,4
1,57,38,19,5,71,54,17,5,430,854,4
2,66,40,26,5,75,60,15,5,430,854,4
3,57,37,20,5,68,56,12,5,430,854,4
4,42,34,8,5,73,59,14,5,430,854,4
5,47,31,16,5,72,61,11,5,430,854,4
6,54,38,16,5,66,53,13,5,430,854,4
7,55,34,21,5,82,60,22,5,430,854,4
8,57,33,24,5,79,60,19,5,430,854,4
9,54,33,21,5,79,60,19,5,430,854,4
10,64,36,28,5,86,65,21,5,430,854,4
1,60,42,18,5,70,56,14,5,495,348,4
2,65,40,25,5,74,62,12,5,495,348,4
3,59,38,21,5,71,58,13,5,495,348,4
4,58,39,19,5,80,63,17,5,495,348,4
5,52,30,22,5,58,46,12,5,495,348,4
6,59,38,21,5,81,58,23,5,495,348,4
7,48,33,15,5,74,57,17,5,495,348,4
8,49,32,17,5,86,62,24,5,495,348,4
9,46,29,17,5,72,58,14,5,495,348,4
10,57,33,24,5,64,48,16,5,495,348,4
1,63,33,30,5,94,74,20,5,475,2687,4
2,62,39,23,5,103,76,27,5,475,2687,4
3,64,37,27,5,70,52,18,5,475,2687,4
4,70,43,27,5,91,64,27,5,475,2687,4
5,51,31,20,5,83,62,21,5,475,2687,4
6,62,40,22,5,75,51,24,5,475,2687,4
7,70,42,28,5,68,46,22,5,475,2687,4
8,70,47,23,5,99,73,26,5,475,2687,4
9,76,44,32,5,101,77,24,5,475,2687,4
10,67,37,30,5,91,75,16,5,475,2687,4
1,95,73,22,5,105,84,21,5,243,2592,4
2,94,73,21,5,103,85,18,5,243,2592,4
3,94,74,20,5,102,85,17,5,243,2592,4
4,104,75,29,5,99,86,13,5,243,2592,4
5,99,71,28,5,99,83,16,5,243,2592,4
6,98,67,31,5,100,80,20,5,243,2592,4
7,104,72,32,5,104,84,20,5,243,2592,4
8,96,67,29,5,103,85,18,5,243,2592,4
9,105,75,30,5,102,78,24,5,243,2592,4
10,93,73,20,5,100,77,23,5,243,2592,4
1,61,42,19,5,87,66,21,5,441,1209,4
2,54,34,20,5,77,63,14,5,441,1209,4
3,59,39,20,5,72,59,13,5,441,1209,4
4,52,36,16,5,72,60,12,5,441,1209,4
5,54,36,18,5,75,58,17,5,441,1209,4
6,65,42,23,5,78,62,16,5,441,1209,4
7,54,33,21,5,72,54,18,5,441,1209,4
8,48,30,18,5,57,43,14,5,441,1209,4
9,59,33,26,5,72,55,17,5,441,1209,4
10,54,34,20,5,76,56,20,5,441,1209,4
1,98,79,19,5,90,75,15,5,212,77,4
2,101,85,16,5,94,78,16,5,212,77,4
3,119,100,19,5,92,76,16,5,212,77,4
4,119,98,21,5,96,77,19,5,212,77,4
5,121,96,25,5,92,77,15,5,212,77,4
6,113,95,18,5,89,74,15,5,212,77,4
7,89,73,16,5,89,75,14,5,212,77,4
8,105,82,23,5,97,75,22,5,212,77,4
9,99,86,13,5,94,78,16,5,212,77,4
10,114,94,20,5,91,77,14,5,212,77,4
1,58,42,16,5,63,49,14,5,324,2167,4
2,60,47,13,5,52,43,9,5,324,2167,4
3,65,45,20,5,77,62,15,5,324,2167,4
4,76,48,28,5,99,76,23,5,324,2167,4
5,47,33,14,5,71,55,16,5,324,2167,4
6,60,38,22,5,74,59,15,5,324,2167,4
7,58,37,21,5,89,68,21,5,324,2167,4
8,59,37,22,5,83,64,19,5,324,2167,4
9,57,36,21,5,68,55,13,5,324,2167,4
10,50,33,17,5,68,49,19,5,324,2167,4
1,69,47,22,5,79,61,18,5,433,2524,4
2,63,39,24,5,77,63,14,5,433,2524,4
3,59,39,20,5,79,66,13,5,433,2524,4
4,54,36,18,5,74,55,19,5,433,2524,4
5,63,38,25,5,64,48,16,5,433,2524,4
6,54,38,16,5,77,60,17,5,433,2524,4
7,60,36,24,5,69,55,14,5,433,2524,4
8,41,30,11,5,61,48,13,5,433,2524,4
9,61,36,25,5,65,50,15,5,433,2524,4
10,61,39,22,5,83,60,23,5,433,2524,4
1,61,43,18,5,67,54,13,5,348,3088,4
2,75,49,26,5,73,55,18,5,348,3088,4
3,65,44,21,5,65,52,13,5,348,3088,4
4,65,44,21,5,82,62,20,5,348,3088,4
5,42,30,12,5,75,57,18,5,348,3088,4
6,64,42,22,5,75,63,12,5,348,3088,4
7,62,38,24,5,75,58,17,5,348,3088,4
8,54,35,19,5,80,67,13,5,348,3088,4
9,63,39,24,5,78,56,22,5,348,3088,4
10,52,36,16,5,69,52,17,5,348,3088,4
1,54,37,17,5,76,54,22,5,414,1398,4
