RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,PulseWidth,PulseWidthSlotIdx,TTI
1,120,71,49,5,95,62,33,5,434,2622,2
2,128,72,56,5,89,56,33,5,434,2622,2
3,125,74,51,5,85,54,31,5,434,2622,2
4,132,73,59,5,102,66,36,5,434,2622,2
5,131,69,62,5,89,59,30,5,434,2622,2
6,134,74,60,5,85,55,30,5,434,2622,2
7,134,74,60,5,87,58,29,5,434,2622,2
8,133,75,58,5,94,62,32,5,434,2622,2
9,129,75,54,5,97,64,33,5,434,2622,2
10,127,74,53,5,84,56,28,5,434,2622,2
1,164,128,36,5,174,144,30,5,190,2937,2
2,162,130,32,5,178,148,30,5,190,2937,2
3,170,126,44,5,168,135,33,5,190,2937,2
4,169,126,43,5,177,144,33,5,190,2937,2
5,167,128,39,5,146,116,30,5,190,2937,2
6,171,127,44,5,141,111,30,5,190,2937,2
7,168,123,45,5,147,119,28,5,190,2937,2
8,167,128,39,5,140,115,25,5,190,2937,2
9,171,129,42,5,129,111,18,5,190,2937,2
10,169,123,46,5,178,147,31,5,190,2937,2
1,120,58,62,5,101,61,40,5,483,1665,2
2,123,59,64,5,92,60,32,5,483,1665,2
3,122,60,62,5,98,61,37,5,483,1665,2
4,123,60,63,5,91,60,31,5,483,1665,2
5,119,58,61,5,69,47,22,5,483,1665,2
6,123,58,65,5,93,61,32,5,483,1665,2
7,108,61,47,5,99,65,34,5,483,1665,2
8,115,60,55,5,84,57,27,5,483,1665,2
9,115,59,56,5,90,63,27,5,483,1665,2
10,115,57,58,5,94,61,33,5,483,1665,2
1,196,161,35,5,212,191,21,5,7,722,2
2,196,162,34,5,215,188,27,5,7,722,2
3,193,162,31,5,211,190,21,5,7,722,2
4,195,162,33,5,214,192,22,5,7,722,2
5,196,166,30,5,216,190,26,5,7,722,2
6,203,166,37,5,210,187,23,5,7,722,2
7,196,162,34,5,210,191,19,5,7,722,2
8,197,168,29,5,211,190,21,5,7,722,2
9,196,165,31,5,210,189,21,5,7,722,2
10,194,163,31,5,209,188,21,5,7,722,2
1,137,92,45,5,91,70,21,5,297,2352,2
2,141,88,53,5,98,76,22,5,297,2352,2
3,139,90,49,5,139,105,34,5,297,2352,2
4,143,90,53,5,111,82,29,5,297,2352,2
5,137,92,45,5,131,95,36,5,297,2352,2
6,150,90,60,5,120,88,32,5,297,2352,2
7,147,90,57,5,117,86,31,5,297,2352,2
8,144,89,55,5,87,63,24,5,297,2352,2
9,142,91,51,5,112,80,32,5,297,2352,2
10,141,92,49,5,135,97,38,5,297,2352,2
1,196,161,35,5,207,190,17,5,122,3471,2
2,196,164,32,5,215,194,21,5,122,3471,2
3,194,160,34,5,208,192,16,5,122,3471,2
4,197,165,32,5,211,191,20,5,122,3471,2
5,195,164,31,5,209,189,20,5,122,3471,2
6,197,161,36,5,210,190,20,5,122,3471,2
7,196,164,32,5,207,188,19,5,122,3471,2
8,195,162,33,5,212,189,23,5,122,3471,2
9,194,158,36,5,207,187,20,5,122,3471,2
10,194,164,30,5,204,190,14,5,122,3471,2
1,169,124,45,5,126,104,22,5,185,1165,2
2,168,127,41,5,143,119,24,5,185,1165,2
3,160,127,33,5,160,133,27,5,185,1165,2
4,164,121,43,5,181,145,36,5,185,1165,2
5,165,123,42,5,182,147,35,5,185,1165,2
6,166,126,40,5,162,132,30,5,185,1165,2
7,170,123,47,5,160,126,34,5,185,1165,2
8,170,126,44,5,155,129,26,5,185,1165,2
9,167,124,43,5,158,130,28,5,185,1165,2
10,167,125,42,5,138,112,26,5,185,1165,2
1,140,85,55,5,128,88,40,5,319,1807,2
2,147,87,60,5,122,91,31,5,319,1807,2
3,142,87,55,5,87,68,19,5,319,1807,2
4,143,88,55,5,127,94,33,5,319,1807,2
5,137,88,49,5,117,89,28,5,319,1807,2
6,132,87,45,5,108,80,28,5,319,1807,2
7,139,87,52,5,126,94,32,5,319,1807,2
8,134,85,49,5,89,65,24,5,319,1807,2
9,146,88,58,5,110,81,29,5,319,1807,2
10,146,84,62,5,112,80,32,5,319,1807,2
1,196,161,35,5,207,190,17,5,105,1856,2
2,196,164,32,5,215,194,21,5,105,1856,2
3,194,160,34,5,208,192,16,5,105,1856,2
4,197,165,32,5,211,191,20,5,105,1856,2
5,195,164,31,5,209,189,20,5,105,1856,2
6,197,161,36,5,210,190,20,5,105,1856,2
7,196,164,32,5,207,188,19,5,105,1856,2
8,195,162,33,5,212,189,23,5,105,1856,2
9,194,158,36,5,207,187,20,5,105,1856,2
10,194,164,30,5,204,190,14,5,105,1856,2
1,137,68,69,5,97,64,33,5,470,2880,2
2,140,71,69,5,116,66,50,5,470,2880,2
3,144,72,72,5,113,69,44,5,470,2880,2
4,150,73,77,5,123,81,42,5,470,2880,2
5,142,73,69,5,116,70,46,5,470,2880,2
6,144,68,76,5,114,67,47,5,470,2880,2
7,134,69,65,5,125,78,47,5,470,2880,2
8,140,73,67,5,124,71,53,5,470,2880,2
9,144,69,75,5,105,67,38,5,470,2880,2
10,155,73,82,5,114,77,37,5,470,2880,2
1,196,161,35,5,207,190,17,5,14,1431,2
2,196,164,32,5,215,194,21,5,14,1431,2
3,194,160,34,5,208,192,16,5,14,1431,2
4,197,165,32,5,211,191,20,5,14,1431,2
5,195,164,31,5,209,189,20,5,14,1431,2
6,197,161,36,5,210,190,20,5,14,1431,2
7,196,164,32,5,207,188,19,5,14,1431,2
8,195,162,33,5,212,189,23,5,14,1431,2
9,194,158,36,5,207,187,20,5,14,1431,2
10,194,164,30,5,204,190,14,5,14,1431,2
1,129,73,56,5,107,75,32,5,391,62,2
2,126,73,53,5,104,75,29,5,391,62,2
3,129,71,58,5,97,70,27,5,391,62,2
4,131,73,58,5,109,79,30,5,391,62,2
5,134,74,60,5,104,81,23,5,391,62,2
6,128,76,52,5,95,73,22,5,391,62,2
7,129,77,52,5,116,82,34,5,391,62,2
8,128,72,56,5,116,86,30,5,391,62,2
9,127,72,55,5,121,89,32,5,391,62,2
10,126,74,52,5,121,91,30,5,391,62,2
1,125,76,49,5,101,74,27,5,353,1964,2
2,129,81,48,5,108,76,32,5,353,1964,2
3,127,80,47,5,130,97,33,5,353,1964,2
4,138,78,60,5,99,77,22,5,353,1964,2
5,137,79,58,5,118,88,30,5,353,1964,2
6,138,77,61,5,106,82,24,5,353,1964,2
7,131,76,55,5,123,94,29,5,353,1964,2
8,138,79,59,5,118,86,32,5,353,1964,2
9,127,77,50,5,133,98,35,5,353,1964,2
10,133,75,58,5,115,81,34,5,353,1964,2
1,176,133,43,5,156,128,28,5,166,1751,2
2,166,134,32,5,146,120,26,5,166,1751,2
3,166,135,31,5,192,153,39,5,166,1751,2
4,178,131,47,5,119,98,21,5,166,1751,2
5,170,132,38,5,183,148,35,5,166,1751,2
6,172,129,43,5,134,111,23,5,166,1751,2
7,170,130,40,5,130,104,26,5,166,1751,2
8,170,133,37,5,171,141,30,5,166,1751,2
9,176,129,47,5,167,137,30,5,166,1751,2
10,174,130,44,5,163,133,30,5,166,1751,2
1,122,71,51,5,100,63,37,5,489,2643,2
2,130,70,60,5,89,57,32,5,489,2643,2
3,129,73,56,5,97,61,36,5,489,2643,2
4,123,72,51,5,83,55,28,5,489,2643,2
5,126,73,53,5,75,51,24,5,489,2643,2
6,135,74,61,5,79,51,28,5,489,2643,2
7,130,70,60,5,96,61,35,5,489,2643,2
8,125,73,52,5,89,60,29,5,489,2643,2
9,124,66,58,5,101,67,34,5,489,2643,2
10,132,67,65,5,84,55,29,5,489,2643,2
1,173,115,58,5,140,95,45,5,340,697,2
2,171,108,63,5,145,102,43,5,340,697,2
3,165,112,53,5,142,104,38,5,340,697,2
4,178,112,66,5,168,115,53,5,340,697,2
5,167,114,53,5,135,99,36,5,340,697,2
6,177,115,62,5,125,91,34,5,340,697,2
7,175,111,64,5,154,112,42,5,340,697,2
8,167,110,57,5,148,99,49,5,340,697,2
9,167,111,56,5,139,97,42,5,340,697,2
10,173,108,65,5,142,93,49,5,340,697,2
1,147,99,48,5,112,87,25,5,429,935,2
2,154,99,55,5,84,58,26,5,429,935,2
3,141,98,43,5,108,76,32,5,429,935,2
4,144,98,46,5,118,89,29,5,429,935,2
5,144,96,48,5,101,80,21,5,429,935,2
6,148,92,56,5,106,79,27,5,429,935,2
7,149,99,50,5,127,94,33,5,429,935,2
8,149,96,53,5,136,99,37,5,429,935,2
9,148,89,59,5,124,90,34,5,429,935,2
10,146,92,54,5,123,88,35,5,429,935,2
1,133,78,55,5,110,76,34,5,428,1910,2
2,141,83,58,5,120,84,36,5,428,1910,2
3,142,80,62,5,114,82,32,5,428,1910,2
4,137,81,56,5,126,90,36,5,428,1910,2
5,135,81,54,5,105,80,25,5,428,1910,2
6,136,84,52,5,114,87,27,5,428,1910,2
7,130,80,50,5,111,82,29,5,428,1910,2
8,130,78,52,5,119,89,30,5,428,1910,2
9,128,77,51,5,113,82,31,5,428,1910,2
10,130,82,48,5,105,78,27,5,428,1910,2
1,148,96,52,5,103,76,27,5,290,108,2
2,153,97,56,5,113,83,30,5,290,108,2
3,144,96,48,5,79,64,15,5,290,108,2
4,154,93,61,5,122,91,31,5,290,108,2
5,141,92,49,5,106,78,28,5,290,108,2
6,150,94,56,5,115,85,30,5,290,108,2
7,149,96,53,5,126,96,30,5,290,108,2
8,137,94,43,5,110,74,36,5,290,108,2
9,140,92,48,5,126,87,39,5,290,108,2
10,150,91,59,5,114,86,28,5,290,108,2
1,196,161,35,5,207,190,17,5,94,307,2
2,196,164,32,5,215,194,21,5,94,307,2
3,194,160,34,5,208,192,16,5,94,307,2
4,197,165,32,5,211,191,20,5,94,307,2
5,195,164,31,5,209,189,20,5,94,307,2
6,197,161,36,5,210,190,20,5,94,307,2
7,196,164,32,5,207,188,19,5,94,307,2
8,195,162,33,5,212,189,23,5,94,307,2
9,194,158,36,5,207,187,20,5,94,307,2
10,194,164,30,5,204,190,14,5,94,307,2
1,180,135,45,5,138,113,25,5,195,2755,2
2,180,136,44,5,147,119,28,5,195,2755,2
3,175,137,38,5,141,120,21,5,195,2755,2
4,176,131,45,5,180,144,36,5,195,2755,2
5,174,130,44,5,182,148,34,5,195,2755,2
6,173,135,38,5,155,127,28,5,195,2755,2
7,172,132,40,5,152,126,26,5,195,2755,2
8,174,132,42,5,163,136,27,5,195,2755,2
9,176,136,40,5,151,118,33,5,195,2755,2
10,177,135,42,5,153,123,30,5,195,2755,2
1,196,161,35,5,207,190,17,5,90,1720,2
2,196,164,32,5,215,194,21,5,90,1720,2
3,194,160,34,5,208,192,16,5,90,1720,2
4,197,165,32,5,211,191,20,5,90,1720,2
5,195,164,31,5,209,189,20,5,90,1720,2
6,197,161,36,5,210,190,20,5,90,1720,2
7,196,164,32,5,207,188,19,5,90,1720,2
8,195,162,33,5,212,189,23,5,90,1720,2
9,194,158,36,5,207,187,20,5,90,1720,2
10,194,164,30,5,204,190,14,5,90,1720,2
1,195,136,59,5,157,129,28,5,269,3233,2
2,188,134,54,5,164,132,32,5,269,3233,2
3,193,138,55,5,164,129,35,5,269,3233,2
4,191,143,48,5,168,135,33,5,269,3233,2
5,192,136,56,5,172,129,43,5,269,3233,2
6,192,139,53,5,162,124,38,5,269,3233,2
7,187,130,57,5,171,130,41,5,269,3233,2
8,186,139,47,5,174,130,44,5,269,3233,2
9,189,142,47,5,165,130,35,5,269,3233,2
10,184,139,45,5,164,128,36,5,269,3233,2
1,196,161,35,5,207,190,17,5,46,1259,2
2,196,164,32,5,215,194,21,5,46,1259,2
3,194,160,34,5,208,192,16,5,46,1259,2
4,197,165,32,5,211,191,20,5,46,1259,2
5,195,164,31,5,209,189,20,5,46,1259,2
6,197,161,36,5,210,190,20,5,46,1259,2
7,196,164,32,5,207,188,19,5,46,1259,2
8,195,162,33,5,212,189,23,5,46,1259,2
9,194,158,36,5,207,187,20,5,46,1259,2
10,194,164,30,5,204,190,14,5,46,1259,2
1,124,81,43,5,107,73,34,5,357,255,2
2,127,82,45,5,125,92,33,5,357,255,2
3,131,80,51,5,119,85,34,5,357,255,2
4,136,80,56,5,115,87,28,5,357,255,2
5,137,76,61,5,110,87,23,5,357,255,2
6,134,79,55,5,111,80,31,5,357,255,2
7,139,80,59,5,107,83,24,5,357,255,2
8,135,80,55,5,119,88,31,5,357,255,2
9,133,84,49,5,114,82,32,5,357,255,2
10,137,76,61,5,98,73,25,5,357,255,2
1,141,94,47,5,131,94,37,5,336,1342,2
2,149,92,57,5,86,60,26,5,336,1342,2
3,136,90,46,5,127,93,34,5,336,1342,2
4,148,92,56,5,120,86,34,5,336,1342,2
5,143,91,52,5,122,89,33,5,336,1342,2
6,145,94,51,5,117,91,26,5,336,1342,2
7,149,91,58,5,98,73,25,5,336,1342,2
8,147,92,55,5,120,93,27,5,336,1342,2
9,150,92,58,5,101,74,27,5,336,1342,2
10,143,92,51,5,100,72,28,5,336,1342,2
1,196,161,35,5,207,190,17,5,48,156,2
2,196,164,32,5,215,194,21,5,48,156,2
3,194,160,34,5,208,192,16,5,48,156,2
4,197,165,32,5,211,191,20,5,48,156,2
5,195,164,31,5,209,189,20,5,48,156,2
6,197,161,36,5,210,190,20,5,48,156,2
7,196,164,32,5,207,188,19,5,48,156,2
8,195,162,33,5,212,189,23,5,48,156,2
9,194,158,36,5,207,187,20,5,48,156,2
10,194,164,30,5,204,190,14,5,48,156,2
1,127,75,52,5,103,73,30,5,423,958,2
2,128,76,52,5,116,80,36,5,423,958,2
3,137,73,64,5,118,86,32,5,423,958,2
4,127,75,52,5,114,86,28,5,423,958,2
5,129,76,53,5,133,101,32,5,423,958,2
6,127,77,50,5,110,80,30,5,423,958,2
7,137,80,57,5,106,82,24,5,423,958,2
8,129,76,53,5,106,84,22,5,423,958,2
9,127,71,56,5,118,82,36,5,423,958,2
10,132,77,55,5,118,87,31,5,423,958,2
1,196,161,35,5,207,190,17,5,64,103,2
2,196,164,32,5,215,194,21,5,64,103,2
3,194,160,34,5,208,192,16,5,64,103,2
4,197,165,32,5,211,191,20,5,64,103,2
5,195,164,31,5,209,189,20,5,64,103,2
6,197,161,36,5,210,190,20,5,64,103,2
7,196,164,32,5,207,188,19,5,64,103,2
8,195,162,33,5,212,189,23,5,64,103,2
9,194,158,36,5,207,187,20,5,64,103,2
10,194,164,30,5,204,190,14,5,64,103,2
1,196,161,35,5,207,190,17,5,144,1365,2
2,196,164,32,5,215,194,21,5,144,1365,2
3,194,160,34,5,208,192,16,5,144,1365,2
4,197,165,32,5,211,191,20,5,144,1365,2
5,195,164,31,5,209,189,20,5,144,1365,2
6,197,161,36,5,210,190,20,5,144,1365,2
7,196,164,32,5,207,188,19,5,144,1365,2
8,195,162,33,5,212,189,23,5,144,1365,2
9,194,158,36,5,207,187,20,5,144,1365,2
10,194,164,30,5,204,190,14,5,144,1365,2
1,139,88,51,5,114,80,34,5,397,2958,2
2,146,85,61,5,81,55,26,5,397,2958,2
3,138,87,51,5,84,65,19,5,397,2958,2
4,147,86,61,5,97,73,24,5,397,2958,2
5,137,88,49,5,134,105,29,5,397,2958,2
6,143,86,57,5,113,78,35,5,397,2958,2
7,136,88,48,5,106,78,28,5,397,2958,2
8,143,85,58,5,117,86,31,5,397,2958,2
9,139,85,54,5,126,91,35,5,397,2958,2
10,134,88,46,5,110,78,32,5,397,2958,2
1,107,65,42,5,86,58,28,5,492,3005,2
2,124,64,60,5,88,60,28,5,492,3005,2
3,122,66,56,5,85,54,31,5,492,3005,2
4,119,66,53,5,82,56,26,5,492,3005,2
5,126,64,62,5,95,57,38,5,492,3005,2
6,127,65,62,5,83,55,28,5,492,3005,2
7,122,63,59,5,99,61,38,5,492,3005,2
8,125,63,62,5,85,56,29,5,492,3005,2
9,123,63,60,5,97,64,33,5,492,3005,2
10,123,63,60,5,95,63,32,5,492,3005,2
1,196,161,35,5,207,190,17,5,118,1293,2
2,196,164,32,5,215,194,21,5,118,1293,2
3,194,160,34,5,208,192,16,5,118,1293,2
4,197,165,32,5,211,191,20,5,118,1293,2
5,195,164,31,5,209,189,20,5,118,1293,2
6,197,161,36,5,210,190,20,5,118,1293,2
7,196,164,32,5,207,188,19,5,118,1293,2
8,195,162,33,5,212,189,23,5,118,1293,2
9,194,158,36,5,207,187,20,5,118,1293,2
10,194,164,30,5,204,190,14,5,118,1293,2
1,138,72,66,5,126,81,45,5,472,621,2
2,141,70,71,5,121,76,45,5,472,621,2
3,135,70,65,5,112,68,44,5,472,621,2
4,152,70,82,5,110,67,43,5,472,621,2
5,141,74,67,5,103,64,39,5,472,621,2
6,141,72,69,5,99,60,39,5,472,621,2
7,141,72,69,5,124,79,45,5,472,621,2
8,150,71,79,5,130,77,53,5,472,621,2
9,141,68,73,5,122,75,47,5,472,621,2
10,148,69,79,5,93,60,33,5,472,621,2
1,162,123,39,5,142,113,29,5,180,1407,2
2,163,122,41,5,141,115,26,5,180,1407,2
3,163,124,39,5,132,107,25,5,180,1407,2
4,164,127,37,5,142,115,27,5,180,1407,2
5,166,125,41,5,154,127,27,5,180,1407,2
6,169,122,47,5,182,150,32,5,180,1407,2
7,169,127,42,5,171,143,28,5,180,1407,2
8,159,124,35,5,173,145,28,5,180,1407,2
9,172,122,50,5,141,113,28,5,180,1407,2
10,168,120,48,5,188,150,38,5,180,1407,2
1,115,59,56,5,103,65,38,5,437,2541,2
2,118,62,56,5,92,60,32,5,437,2541,2
3,122,62,60,5,82,54,28,5,437,2541,2
4,115,64,51,5,92,63,29,5,437,2541,2
5,113,64,49,5,92,58,34,5,437,2541,2
6,125,64,61,5,93,57,36,5,437,2541,2
7,122,63,59,5,86,60,26,5,437,2541,2
8,122,62,60,5,90,60,30,5,437,2541,2
9,119,59,60,5,95,63,32,5,437,2541,2
10,131,60,71,5,83,56,27,5,437,2541,2
1,196,161,35,5,207,190,17,5,45,1790,2
2,196,164,32,5,215,194,21,5,45,1790,2
3,194,160,34,5,208,192,16,5,45,1790,2
4,197,165,32,5,211,191,20,5,45,1790,2
5,195,164,31,5,209,189,20,5,45,1790,2
6,197,161,36,5,210,190,20,5,45,1790,2
7,196,164,32,5,207,188,19,5,45,1790,2
8,195,162,33,5,212,189,23,5,45,1790,2
9,194,158,36,5,207,187,20,5,45,1790,2
10,194,164,30,5,204,190,14,5,45,1790,2
1,196,161,35,5,207,190,17,5,81,2213,2
2,196,164,32,5,215,194,21,5,81,2213,2
3,194,160,34,5,208,192,16,5,81,2213,2
4,197,165,32,5,211,191,20,5,81,2213,2
5,195,164,31,5,209,189,20,5,81,2213,2
6,197,161,36,5,210,190,20,5,81,2213,2
7,196,164,32,5,207,188,19,5,81,2213,2
8,195,162,33,5,212,189,23,5,81,2213,2
9,194,158,36,5,207,187,20,5,81,2213,2
10,194,164,30,5,204,190,14,5,81,2213,2
1,120,67,53,5,73,48,25,5,448,998,2
2,117,68,49,5,104,66,38,5,448,998,2
3,126,68,58,5,100,63,37,5,448,998,2
4,127,64,63,5,100,65,35,5,448,998,2
5,126,65,61,5,93,59,34,5,448,998,2
6,136,67,69,5,96,59,37,5,448,998,2
7,127,67,60,5,78,57,21,5,448,998,2
8,115,65,50,5,86,58,28,5,448,998,2
9,129,66,63,5,94,63,31,5,448,998,2
10,124,67,57,5,85,55,30,5,448,998,2
1,175,130,45,5,146,118,28,5,209,2458,2
2,174,129,45,5,131,106,25,5,209,2458,2
3,175,133,42,5,183,146,37,5,209,2458,2
4,172,125,47,5,116,97,19,5,209,2458,2
5,170,132,38,5,164,131,33,5,209,2458,2
6,172,130,42,5,168,142,26,5,209,2458,2
7,169,131,38,5,140,108,32,5,209,2458,2
8,166,132,34,5,185,151,34,5,209,2458,2
9,173,131,42,5,155,133,22,5,209,2458,2
10,172,126,46,5,174,142,32,5,209,2458,2
1,196,161,35,5,207,190,17,5,28,1820,2
2,196,164,32,5,215,194,21,5,28,1820,2
3,194,160,34,5,208,192,16,5,28,1820,2
4,197,165,32,5,211,191,20,5,28,1820,2
5,195,164,31,5,209,189,20,5,28,1820,2
6,197,161,36,5,210,190,20,5,28,1820,2
7,196,164,32,5,207,188,19,5,28,1820,2
8,195,162,33,5,212,189,23,5,28,1820,2
9,194,158,36,5,207,187,20,5,28,1820,2
10,194,164,30,5,204,190,14,5,28,1820,2
1,192,133,59,5,163,131,32,5,261,1659,2
2,187,131,56,5,168,134,34,5,261,1659,2
3,183,132,51,5,170,127,43,5,261,1659,2
4,176,134,42,5,169,130,39,5,261,1659,2
5,187,129,58,5,166,133,33,5,261,1659,2
6,186,128,58,5,162,128,34,5,261,1659,2
7,182,133,49,5,169,133,36,5,261,1659,2
8,182,130,52,5,169,131,38,5,261,1659,2
9,181,129,52,5,164,129,35,5,261,1659,2
10,188,130,58,5,170,132,38,5,261,1659,2
1,124,76,48,5,104,77,27,5,388,2850,2
2,127,79,48,5,139,97,42,5,388,2850,2
3,130,77,53,5,95,65,30,5,388,2850,2
4,134,76,58,5,109,79,30,5,388,2850,2
5,135,78,57,5,113,88,25,5,388,2850,2
6,133,76,57,5,109,82,27,5,388,2850,2
7,138,79,59,5,98,76,22,5,388,2850,2
8,129,80,49,5,113,85,28,5,388,2850,2
9,134,77,57,5,108,76,32,5,388,2850,2
10,131,78,53,5,117,87,30,5,388,2850,2
1,145,99,46,5,135,99,36,5,307,2858,2
2,154,98,56,5,100,75,25,5,307,2858,2
3,155,101,54,5,115,82,33,5,307,2858,2
4,149,100,49,5,113,80,33,5,307,2858,2
5,153,96,57,5,97,74,23,5,307,2858,2
6,151,97,54,5,118,84,34,5,307,2858,2
7,145,96,49,5,100,75,25,5,307,2858,2
8,149,98,51,5,99,76,23,5,307,2858,2
9,148,101,47,5,130,97,33,5,307,2858,2
10,146,98,48,5,125,92,33,5,307,2858,2
1,196,161,35,5,207,190,17,5,109,1228,2
2,196,164,32,5,215,194,21,5,109,1228,2
3,194,160,34,5,208,192,16,5,109,1228,2
4,197,165,32,5,211,191,20,5,109,1228,2
5,195,164,31,5,209,189,20,5,109,1228,2
6,197,161,36,5,210,190,20,5,109,1228,2
7,196,164,32,5,207,188,19,5,109,1228,2
8,195,162,33,5,212,189,23,5,109,1228,2
9,194,158,36,5,207,187,20,5,109,1228,2
10,194,164,30,5,204,190,14,5,109,1228,2
1,137,92,45,5,91,70,21,5,297,956,2
2,141,88,53,5,98,76,22,5,297,956,2
3,139,90,49,5,139,105,34,5,297,956,2
4,143,90,53,5,111,82,29,5,297,956,2
5,137,92,45,5,131,95,36,5,297,956,2
6,150,90,60,5,120,88,32,5,297,956,2
7,147,90,57,5,117,86,31,5,297,956,2
8,144,89,55,5,87,63,24,5,297,956,2
9,142,91,51,5,112,80,32,5,297,956,2
10,141,92,49,5,135,97,38,5,297,956,2
1,196,161,35,5,207,190,17,5,66,247,2
2,196,164,32,5,215,194,21,5,66,247,2
3,194,160,34,5,208,192,16,5,66,247,2
4,197,165,32,5,211,191,20,5,66,247,2
5,195,164,31,5,209,189,20,5,66,247,2
6,197,161,36,5,210,190,20,5,66,247,2
7,196,164,32,5,207,188,19,5,66,247,2
8,195,162,33,5,212,189,23,5,66,247,2
9,194,158,36,5,207,187,20,5,66,247,2
10,194,164,30,5,204,190,14,5,66,247,2
1,196,161,35,5,207,190,17,5,129,553,2
2,196,164,32,5,215,194,21,5,129,553,2
3,194,160,34,5,208,192,16,5,129,553,2
4,197,165,32,5,211,191,20,5,129,553,2
5,195,164,31,5,209,189,20,5,129,553,2
6,197,161,36,5,210,190,20,5,129,553,2
7,196,164,32,5,207,188,19,5,129,553,2
8,195,162,33,5,212,189,23,5,129,553,2
9,194,158,36,5,207,187,20,5,129,553,2
10,194,164,30,5,204,190,14,5,129,553,2
1,177,127,50,5,169,133,36,5,246,1390,2
2,177,129,48,5,165,127,38,5,246,1390,2
3,183,126,57,5,170,133,37,5,246,1390,2
4,180,126,54,5,168,134,34,5,246,1390,2
5,179,127,52,5,164,131,33,5,246,1390,2
6,182,127,55,5,166,134,32,5,246,1390,2
7,178,126,52,5,166,131,35,5,246,1390,2
8,183,128,55,5,169,134,35,5,246,1390,2
9,179,127,52,5,170,128,42,5,246,1390,2
10,182,127,55,5,167,129,38,5,246,1390,2
1,132,82,50,5,114,85,29,5,399,142,2
2,135,81,54,5,89,59,30,5,399,142,2
3,138,86,52,5,128,93,35,5,399,142,2
4,142,84,58,5,124,93,31,5,399,142,2
5,140,82,58,5,124,90,34,5,399,142,2
6,139,87,52,5,142,103,39,5,399,142,2
7,141,79,62,5,105,78,27,5,399,142,2
8,136,83,53,5,98,71,27,5,399,142,2
9,134,83,51,5,116,94,22,5,399,142,2
10,136,83,53,5,115,90,25,5,399,142,2
1,165,133,32,5,183,150,33,5,189,1153,2
2,169,134,35,5,146,120,26,5,189,1153,2
3,174,131,43,5,185,149,36,5,189,1153,2
4,180,126,54,5,161,130,31,5,189,1153,2
5,175,131,44,5,151,121,30,5,189,1153,2
6,177,129,48,5,128,107,21,5,189,1153,2
7,174,128,46,5,151,121,30,5,189,1153,2
8,171,132,39,5,152,125,27,5,189,1153,2
9,177,129,48,5,173,141,32,5,189,1153,2
10,172,132,40,5,135,113,22,5,189,1153,2
1,196,161,35,5,207,190,17,5,40,1187,2
2,196,164,32,5,215,194,21,5,40,1187,2
3,194,160,34,5,208,192,16,5,40,1187,2
4,197,165,32,5,211,191,20,5,40,1187,2
5,195,164,31,5,209,189,20,5,40,1187,2
6,197,161,36,5,210,190,20,5,40,1187,2
7,196,164,32,5,207,188,19,5,40,1187,2
8,195,162,33,5,212,189,23,5,40,1187,2
9,194,158,36,5,207,187,20,5,40,1187,2
10,194,164,30,5,204,190,14,5,40,1187,2
1,176,133,43,5,156,128,28,5,166,2294,2
2,166,134,32,5,146,120,26,5,166,2294,2
3,166,135,31,5,192,153,39,5,166,2294,2
4,178,131,47,5,119,98,21,5,166,2294,2
5,170,132,38,5,183,148,35,5,166,2294,2
6,172,129,43,5,134,111,23,5,166,2294,2
7,170,130,40,5,130,104,26,5,166,2294,2
8,170,133,37,5,171,141,30,5,166,2294,2
9,176,129,47,5,167,137,30,5,166,2294,2
10,174,130,44,5,163,133,30,5,166,2294,2
1,144,70,74,5,122,78,44,5,478,2942,2
2,144,70,74,5,114,72,42,5,478,2942,2
3,148,70,78,5,123,76,47,5,478,2942,2
4,148,72,76,5,129,77,52,5,478,2942,2
5,136,74,62,5,116,72,44,5,478,2942,2
6,140,73,67,5,120,73,47,5,478,2942,2
7,143,72,71,5,116,72,44,5,478,2942,2
8,135,71,64,5,98,62,36,5,478,2942,2
9,151,74,77,5,104,66,38,5,478,2942,2
10,143,70,73,5,103,69,34,5,478,2942,2
1,166,133,33,5,164,133,31,5,249,1714,2
2,175,133,42,5,144,115,29,5,249,1714,2
3,180,131,49,5,136,111,25,5,249,1714,2
4,171,125,46,5,117,96,21,5,249,1714,2
5,169,131,38,5,154,127,27,5,249,1714,2
6,174,124,50,5,177,147,30,5,249,1714,2
7,167,128,39,5,162,135,27,5,249,1714,2
8,173,127,46,5,180,146,34,5,249,1714,2
9,172,126,46,5,174,144,30,5,249,1714,2
10,178,133,45,5,151,117,34,5,249,1714,2
1,168,122,46,5,165,139,26,5,197,1402,2
2,171,129,42,5,142,115,27,5,197,1402,2
3,167,128,39,5,160,130,30,5,197,1402,2
4,169,126,43,5,123,100,23,5,197,1402,2
5,166,126,40,5,153,122,31,5,197,1402,2
6,166,124,42,5,132,108,24,5,197,1402,2
7,167,130,37,5,191,153,38,5,197,1402,2
8,172,129,43,5,170,136,34,5,197,1402,2
9,174,131,43,5,179,150,29,5,197,1402,2
10,171,126,45,5,154,128,26,5,197,1402,2
1,178,123,55,5,169,133,36,5,247,3241,2
2,177,127,50,5,165,129,36,5,247,3241,2
