,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,pulseAttenuation,FolderName,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
40,1,160,48,112,25.42,81,33,48,20.67,892224,275552,500808,177600,4,0,51,5,0,250421-093948_Run_1070_Idx_85493,2680,0,5e-05,20000000,17844480.0,5511040.0,10016160.0,3552000.0,0.7,0.5925925925925926
41,1,145,46,99,24.28,45,15,30,27.0,1864032,537480,1099368,366456,7,0,51,5,0,250421-094105_Run_1303_Idx_25884,3260,0,5e-05,20000000,37280640.0,10749600.0,21987360.0,7329120.0,0.6827586206896552,0.6666666666666666
42,1,160,48,112,26.0,81,27,54,27.0,865984,268992,935928,311976,4,0,51,5,0,250421-091433_Run_626_Idx_78813,1570,0,5e-05,20000000,17319680.0,5379840.0,18718560.0,6239520.0,0.7,0.6666666666666666
43,1,80,25,55,26.0,18,6,12,27.0,2292120,722208,1069776,356592,14,0,51,5,0,250421-092611_Run_228_Idx_57146,570,0,5e-05,20000000,45842400.0,14444160.0,21395520.0,7131840.0,0.6875,0.6666666666666666
44,1,80,25,55,26.21,18,6,12,27.0,2476440,768288,1069776,356592,14,0,51,5,0,250421-091419_Run_744_Idx_89663,1860,0,5e-05,20000000,49528800.0,15365760.0,21395520.0,7131840.0,0.6875,0.6666666666666666
45,1,160,48,112,26.2,144,48,96,27.0,219904,68352,645120,215040,2,0,51,5,0,250421-095150_Run_1713_Idx_81871,4290,0,5e-05,20000000,4398080.0,1367040.0,12902400.0,4300800.0,0.7,0.6666666666666666
46,1,80,25,55,23.7,18,6,12,18.0,2319736,729112,609232,241456,14,0,51,5,0,250421-094302_Run_1356_Idx_47249,3390,0,5e-05,20000000,46394720.0,14582240.0,12184640.0,4829120.0,0.6875,0.6666666666666666
47,1,160,48,112,25.85,81,27,54,27.0,865984,268992,935928,311976,4,0,51,5,0,250421-095133_Run_1714_Idx_75070,4290,0,5e-05,20000000,17319680.0,5379840.0,18718560.0,6239520.0,0.7,0.6666666666666666
48,1,80,24,56,24.26,18,6,12,21.67,2242712,668880,609232,241456,14,0,51,5,0,250421-093610_Run_1500_Idx_54226,3750,0,5e-05,20000000,44854240.0,13377600.0,12184640.0,4829120.0,0.7,0.6666666666666666
49,1,160,48,112,26.3,144,48,96,27.0,226560,70016,645120,215040,2,0,51,5,0,250421-093719_Run_1377_Idx_13251,3450,0,5e-05,20000000,4531200.0,1400320.0,12902400.0,4300800.0,0.7,0.6666666666666666
50,1,160,48,112,26.2,144,48,96,27.0,219904,68352,645120,215040,2,0,51,5,0,250421-092359_Run_593_Idx_7420,1490,0,5e-05,20000000,4398080.0,1367040.0,12902400.0,4300800.0,0.7,0.6666666666666666
51,1,160,48,112,26.0,144,48,96,24.0,212224,66432,575616,145536,2,0,51,5,0,250421-091756_Run_257_Idx_1990,650,0,5e-05,20000000,4244480.0,1328640.0,11512320.0,2910720.0,0.7,0.6666666666666666
52,1,80,25,55,23.6,18,6,12,24.0,2044536,591512,609232,241456,14,0,51,5,0,250421-094745_Run_1636_Idx_47249,4090,0,5e-05,20000000,40890720.0,11830240.0,12184640.0,4829120.0,0.6875,0.6666666666666666
53,1,160,48,112,26.04,81,27,54,27.0,892224,275552,935928,311976,4,0,51,5,0,250421-094927_Run_1538_Idx_960,3850,0,5e-05,20000000,17844480.0,5511040.0,18718560.0,6239520.0,0.7,0.6666666666666666
54,1,160,65,95,11.35,144,75,69,4.89,90016,32144,89088,44952,2,0,51,5,0,250421-094900_Run_1601_Idx_88303,4010,0,5e-05,20000000,1800320.0,642880.0,1781760.0,899040.0,0.59375,0.4791666666666667
55,1,145,45,100,25.43,45,15,30,24.0,1898272,605152,877936,261856,7,0,51,5,0,250421-085617_Run_1047_Idx_71006,2620,0,5e-05,20000000,37965440.0,12103040.0,17558720.0,5237120.0,0.6896551724137931,0.6666666666666666
56,1,145,45,100,21.34,45,15,30,13.2,1634432,483552,35856,11952,7,0,51,5,0,250421-100025_Run_1999_Idx_10792,5000,0,5e-05,20000000,32688640.0,9671040.0,717120.0,239040.0,0.6896551724137931,0.6666666666666666
57,1,160,48,112,26.3,144,48,96,24.0,226560,70016,523488,145536,2,0,51,5,0,250421-093019_Run_1401_Idx_13251,3510,0,5e-05,20000000,4531200.0,1400320.0,10469760.0,2910720.0,0.7,0.6666666666666666
58,1,160,48,112,26.08,81,27,54,24.0,892224,275552,835232,211280,4,0,51,5,0,250421-095734_Run_1978_Idx_93338,4950,0,5e-05,20000000,17844480.0,5511040.0,16704640.0,4225600.0,0.7,0.6666666666666666
59,1,145,44,101,24.44,45,16,29,19.2,2052352,638584,590424,171288,7,0,51,5,0,250421-092316_Run_951_Idx_71006,2380,0,5e-05,20000000,41047040.0,12771680.0,11808480.0,3425760.0,0.696551724137931,0.6444444444444445
60,1,160,49,111,20.87,81,27,54,23.67,481096,170192,540128,193088,4,0,51,5,0,250421-095803_Run_1894_Idx_47348,4740,0,5e-05,20000000,9621920.0,3403840.0,10802560.0,3861760.0,0.69375,0.6666666666666666
61,1,145,45,100,26.17,45,15,30,27.0,2120832,673632,1099368,366456,7,0,51,5,0,250421-090049_Run_1031_Idx_71006,2580,0,5e-05,20000000,42416640.0,13472640.0,21987360.0,7329120.0,0.6896551724137931,0.6666666666666666
62,1,80,24,56,24.29,18,6,12,24.0,2044896,609632,609232,241456,14,0,51,5,0,250421-094246_Run_1476_Idx_54226,3690,0,5e-05,20000000,40897920.0,12192640.0,12184640.0,4829120.0,0.7,0.6666666666666666
63,1,80,24,56,25.9,18,6,12,27.0,2399416,708056,1069776,356592,14,0,51,5,0,250421-091726_Run_616_Idx_61908,1540,0,5e-05,20000000,47988320.0,14161120.0,21395520.0,7131840.0,0.7,0.6666666666666666
64,1,80,26,54,25.66,18,6,12,27.0,2252944,724008,1069776,356592,14,0,51,5,0,250421-090442_Run_304_Idx_74048,760,0,5e-05,20000000,45058880.0,14480160.0,21395520.0,7131840.0,0.675,0.6666666666666666
65,1,160,57,103,22.9,144,48,96,23.42,167064,59336,523488,145536,2,0,51,5,0,250421-093328_Run_1093_Idx_94514,2740,0,5e-05,20000000,3341280.0,1186720.0,10469760.0,2910720.0,0.64375,0.6666666666666666
66,1,80,24,56,17.86,18,6,12,21.0,1181088,393680,609232,241456,14,0,51,5,0,250421-095330_Run_1872_Idx_54226,4680,0,5e-05,20000000,23621760.0,7873600.0,12184640.0,4829120.0,0.7,0.6666666666666666
67,1,160,48,112,26.12,81,27,54,27.0,892224,275552,935928,311976,4,0,51,5,0,250421-090728_Run_890_Idx_85773,2230,0,5e-05,20000000,17844480.0,5511040.0,18718560.0,6239520.0,0.7,0.6666666666666666
68,1,160,48,112,26.3,144,48,96,24.0,226560,70016,575616,145536,2,0,51,5,0,250421-094031_Run_1249_Idx_25592,3130,0,5e-05,20000000,4531200.0,1400320.0,11512320.0,2910720.0,0.7,0.6666666666666666
69,1,160,48,112,26.2,144,48,96,27.0,219904,68352,645120,215040,2,0,51,5,0,250421-091818_Run_613_Idx_7420,1540,0,5e-05,20000000,4398080.0,1367040.0,12902400.0,4300800.0,0.7,0.6666666666666666
70,1,145,46,99,25.97,45,15,30,27.0,2028672,668520,1099368,366456,7,0,51,5,0,250421-085912_Run_323_Idx_72713,810,0,5e-05,20000000,40573440.0,13370400.0,21987360.0,7329120.0,0.6827586206896552,0.6666666666666666
71,1,80,25,55,22.14,18,6,12,18.0,1827616,532264,33552,11184,14,0,51,5,0,250421-093552_Run_1084_Idx_89663,2710,0,5e-05,20000000,36552320.0,10645280.0,671040.0,223680.0,0.6875,0.6666666666666666
72,1,80,25,55,25.11,18,6,12,24.0,2082744,669864,609232,241456,14,0,51,5,0,250421-092124_Run_840_Idx_47249,2100,0,5e-05,20000000,41654880.0,13397280.0,12184640.0,4829120.0,0.6875,0.6666666666666666
73,1,160,48,112,26.2,144,48,96,27.0,219904,68352,645120,215040,2,0,51,5,0,250421-094828_Run_1665_Idx_7420,4170,0,5e-05,20000000,4398080.0,1367040.0,12902400.0,4300800.0,0.7,0.6666666666666666
74,1,160,54,106,23.25,81,27,54,27.0,699824,204592,935928,311976,4,0,51,5,0,250421-094115_Run_1422_Idx_95154,3560,0,5e-05,20000000,13996480.0,4091840.0,18718560.0,6239520.0,0.6625,0.6666666666666666
75,1,160,48,112,26.2,144,48,96,27.0,219904,68352,645120,215040,2,0,51,5,0,250421-090342_Run_1021_Idx_5687,2560,0,5e-05,20000000,4398080.0,1367040.0,12902400.0,4300800.0,0.7,0.6666666666666666
76,1,160,48,112,25.95,81,27,54,24.0,865984,268992,835232,211280,4,0,51,5,0,250421-091827_Run_494_Idx_75070,1240,0,5e-05,20000000,17319680.0,5379840.0,16704640.0,4225600.0,0.7,0.6666666666666666
77,1,160,57,103,23.38,81,27,54,22.69,743064,229208,655376,202184,4,0,51,5,0,250421-094226_Run_1242_Idx_76800,3110,0,5e-05,20000000,14861280.0,4584160.0,13107520.0,4043680.0,0.64375,0.6666666666666666
78,1,160,48,112,26.0,144,48,96,27.0,212224,66432,645120,215040,2,0,51,5,0,250421-092742_Run_1233_Idx_1990,3090,0,5e-05,20000000,4244480.0,1328640.0,12902400.0,4300800.0,0.7,0.6666666666666666
79,1,80,25,55,17.15,18,6,12,18.0,1139616,355488,609232,241456,14,0,51,5,0,250421-095911_Run_1972_Idx_66277,4930,0,5e-05,20000000,22792320.0,7109760.0,12184640.0,4829120.0,0.6875,0.6666666666666666
80,1,160,48,112,25.6,144,48,96,24.0,226560,70016,536520,145536,2,0,51,5,0,250421-085456_Run_933_Idx_13251,2340,0,5e-05,20000000,4531200.0,1400320.0,10730400.0,2910720.0,0.7,0.6666666666666666
81,1,160,61,99,23.03,144,48,96,27.0,184528,64360,645120,215040,2,0,51,5,0,250421-090707_Run_653_Idx_72046,1640,0,5e-05,20000000,3690560.0,1287200.0,12902400.0,4300800.0,0.61875,0.6666666666666666
82,1,160,48,112,26.0,81,27,54,27.0,865984,268992,935928,311976,4,0,51,5,0,250421-092340_Run_594_Idx_78813,1490,0,5e-05,20000000,17319680.0,5379840.0,18718560.0,6239520.0,0.7,0.6666666666666666
83,1,80,25,55,23.45,18,6,12,21.0,2017888,643856,609232,241456,14,0,51,5,0,250421-095912_Run_1904_Idx_57146,4760,0,5e-05,20000000,40357760.0,12877120.0,12184640.0,4829120.0,0.6875,0.6666666666666666
84,1,160,48,112,25.85,81,27,54,24.0,865984,268992,835232,211280,4,0,51,5,0,250421-094337_Run_1294_Idx_47915,3240,0,5e-05,20000000,17319680.0,5379840.0,16704640.0,4225600.0,0.7,0.6666666666666666
85,1,160,48,112,26.08,81,27,54,27.0,892224,275552,935928,311976,4,0,51,5,0,250421-090818_Run_766_Idx_960,1920,0,5e-05,20000000,17844480.0,5511040.0,18718560.0,6239520.0,0.7,0.6666666666666666
86,1,160,48,112,26.08,81,27,54,27.0,892224,275552,935928,311976,4,0,51,5,0,250421-090138_Run_434_Idx_93338,1090,0,5e-05,20000000,17844480.0,5511040.0,18718560.0,6239520.0,0.7,0.6666666666666666
87,1,145,45,100,26.18,45,15,30,27.0,2182272,688992,1099368,366456,7,0,51,5,0,250421-085639_Run_451_Idx_10792,1130,0,5e-05,20000000,43645440.0,13779840.0,21987360.0,7329120.0,0.6896551724137931,0.6666666666666666
88,1,80,25,55,22.91,18,6,12,18.22,1888192,611432,609232,241456,14,0,51,5,0,250421-090730_Run_1008_Idx_65229,2520,0,5e-05,20000000,37763840.0,12228640.0,12184640.0,4829120.0,0.6875,0.6666666666666666
89,1,80,26,54,24.31,18,6,12,27.0,1822688,586408,1069776,356592,14,0,51,5,0,250421-090110_Run_316_Idx_74048,790,0,5e-05,20000000,36453760.0,11728160.0,21395520.0,7131840.0,0.675,0.6666666666666666
90,1,160,58,102,15.7,81,27,54,20.36,343696,131360,506560,184696,4,0,51,5,0,250421-095803_Run_1922_Idx_34185,4810,0,5e-05,20000000,6873920.0,2627200.0,10131200.0,3693920.0,0.6375,0.6666666666666666
91,1,160,48,112,26.2,144,48,96,24.0,219904,68352,510456,145536,2,0,51,5,0,250421-091028_Run_997_Idx_5687,2500,0,5e-05,20000000,4398080.0,1367040.0,10209120.0,2910720.0,0.7,0.6666666666666666
92,1,80,26,54,24.79,18,6,12,24.0,2123248,691584,781936,241456,14,0,51,5,0,250421-092155_Run_600_Idx_86683,1500,0,5e-05,20000000,42464960.0,13831680.0,15638720.0,4829120.0,0.675,0.6666666666666666
