,Unnamed: 0,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,pulseAttenuation,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
31,31.0,1.0,160.0,48.0,112.0,24.5,81.0,34.0,47.0,19.0,865984.0,268992.0,438136.0,142352.0,4.0,0.0,51.0,5.0,0.0,2380.0,0.0,5e-05,20000000.0,17319680.0,5379840.0,8762720.0,2847040.0,0.7,0.5802469135802469
32,32.0,1.0,145.0,47.0,98.0,26.09,45.0,15.0,30.0,27.0,2165152.0,707728.0,1099368.0,366456.0,7.0,0.0,51.0,5.0,0.0,560.0,0.0,5e-05,20000000.0,43303040.0,14154560.0,21987360.0,7329120.0,0.6758620689655173,0.6666666666666666
33,33.0,1.0,80.0,25.0,55.0,24.61,18.0,6.0,12.0,27.0,1769336.0,591512.0,1069776.0,356592.0,14.0,0.0,51.0,5.0,0.0,2860.0,0.0,5e-05,20000000.0,35386720.0,11830240.0,21395520.0,7131840.0,0.6875,0.6666666666666666
34,34.0,1.0,160.0,48.0,112.0,26.12,81.0,27.0,54.0,27.0,892224.0,275552.0,935928.0,311976.0,4.0,0.0,51.0,5.0,0.0,980.0,0.0,5e-05,20000000.0,17844480.0,5511040.0,18718560.0,6239520.0,0.7,0.6666666666666666
35,35.0,1.0,160.0,58.0,102.0,23.34,81.0,27.0,54.0,27.0,751192.0,237400.0,935928.0,311976.0,4.0,0.0,51.0,5.0,0.0,2780.0,0.0,5e-05,20000000.0,15023840.0,4748000.0,18718560.0,6239520.0,0.6375,0.6666666666666666
36,36.0,1.0,145.0,47.0,98.0,25.78,45.0,15.0,30.0,27.0,2011552.0,669328.0,1099368.0,366456.0,7.0,0.0,51.0,5.0,0.0,720.0,0.0,5e-05,20000000.0,40231040.0,13386560.0,21987360.0,7329120.0,0.6758620689655173,0.6666666666666666
37,37.0,1.0,160.0,48.0,112.0,25.38,81.0,27.0,54.0,22.67,892224.0,275552.0,536672.0,149312.0,4.0,0.0,51.0,5.0,0.0,4100.0,0.0,5e-05,20000000.0,17844480.0,5511040.0,10733440.0,2986240.0,0.7,0.6666666666666666
38,38.0,1.0,160.0,48.0,112.0,26.3,144.0,48.0,96.0,27.0,226560.0,70016.0,645120.0,215040.0,2.0,0.0,51.0,5.0,0.0,960.0,0.0,5e-05,20000000.0,4531200.0,1400320.0,12902400.0,4300800.0,0.7,0.6666666666666666
39,39.0,1.0,160.0,57.0,103.0,23.6,144.0,48.0,96.0,27.0,189576.0,59336.0,645120.0,215040.0,2.0,0.0,51.0,5.0,0.0,4270.0,0.0,5e-05,20000000.0,3791520.0,1186720.0,12902400.0,4300800.0,0.64375,0.6666666666666666
40,40.0,1.0,160.0,48.0,112.0,25.42,81.0,33.0,48.0,20.67,892224.0,275552.0,500808.0,177600.0,4.0,0.0,51.0,5.0,0.0,2680.0,0.0,5e-05,20000000.0,17844480.0,5511040.0,10016160.0,3552000.0,0.7,0.5925925925925926
41,41.0,1.0,145.0,46.0,99.0,24.28,45.0,15.0,30.0,27.0,1864032.0,537480.0,1099368.0,366456.0,7.0,0.0,51.0,5.0,0.0,3260.0,0.0,5e-05,20000000.0,37280640.0,10749600.0,21987360.0,7329120.0,0.6827586206896552,0.6666666666666666
42,42.0,1.0,160.0,48.0,112.0,26.0,81.0,27.0,54.0,27.0,865984.0,268992.0,935928.0,311976.0,4.0,0.0,51.0,5.0,0.0,1570.0,0.0,5e-05,20000000.0,17319680.0,5379840.0,18718560.0,6239520.0,0.7,0.6666666666666666
43,43.0,1.0,80.0,25.0,55.0,26.0,18.0,6.0,12.0,27.0,2292120.0,722208.0,1069776.0,356592.0,14.0,0.0,51.0,5.0,0.0,570.0,0.0,5e-05,20000000.0,45842400.0,14444160.0,21395520.0,7131840.0,0.6875,0.6666666666666666
44,44.0,1.0,80.0,25.0,55.0,26.21,18.0,6.0,12.0,27.0,2476440.0,768288.0,1069776.0,356592.0,14.0,0.0,51.0,5.0,0.0,1860.0,0.0,5e-05,20000000.0,49528800.0,15365760.0,21395520.0,7131840.0,0.6875,0.6666666666666666
45,45.0,1.0,160.0,48.0,112.0,26.2,144.0,48.0,96.0,27.0,219904.0,68352.0,645120.0,215040.0,2.0,0.0,51.0,5.0,0.0,4290.0,0.0,5e-05,20000000.0,4398080.0,1367040.0,12902400.0,4300800.0,0.7,0.6666666666666666
46,46.0,1.0,80.0,25.0,55.0,23.7,18.0,6.0,12.0,18.0,2319736.0,729112.0,609232.0,241456.0,14.0,0.0,51.0,5.0,0.0,3390.0,0.0,5e-05,20000000.0,46394720.0,14582240.0,12184640.0,4829120.0,0.6875,0.6666666666666666
47,47.0,1.0,160.0,48.0,112.0,25.85,81.0,27.0,54.0,27.0,865984.0,268992.0,935928.0,311976.0,4.0,0.0,51.0,5.0,0.0,4290.0,0.0,5e-05,20000000.0,17319680.0,5379840.0,18718560.0,6239520.0,0.7,0.6666666666666666
48,48.0,1.0,80.0,24.0,56.0,24.26,18.0,6.0,12.0,21.67,2242712.0,668880.0,609232.0,241456.0,14.0,0.0,51.0,5.0,0.0,3750.0,0.0,5e-05,20000000.0,44854240.0,13377600.0,12184640.0,4829120.0,0.7,0.6666666666666666
49,49.0,1.0,160.0,48.0,112.0,26.3,144.0,48.0,96.0,27.0,226560.0,70016.0,645120.0,215040.0,2.0,0.0,51.0,5.0,0.0,3450.0,0.0,5e-05,20000000.0,4531200.0,1400320.0,12902400.0,4300800.0,0.7,0.6666666666666666
50,50.0,1.0,160.0,48.0,112.0,26.2,144.0,48.0,96.0,27.0,219904.0,68352.0,645120.0,215040.0,2.0,0.0,51.0,5.0,0.0,1490.0,0.0,5e-05,20000000.0,4398080.0,1367040.0,12902400.0,4300800.0,0.7,0.6666666666666666
51,51.0,1.0,160.0,48.0,112.0,26.0,144.0,48.0,96.0,24.0,212224.0,66432.0,575616.0,145536.0,2.0,0.0,51.0,5.0,0.0,650.0,0.0,5e-05,20000000.0,4244480.0,1328640.0,11512320.0,2910720.0,0.7,0.6666666666666666
52,52.0,1.0,80.0,25.0,55.0,23.6,18.0,6.0,12.0,24.0,2044536.0,591512.0,609232.0,241456.0,14.0,0.0,51.0,5.0,0.0,4090.0,0.0,5e-05,20000000.0,40890720.0,11830240.0,12184640.0,4829120.0,0.6875,0.6666666666666666
53,53.0,1.0,160.0,48.0,112.0,26.04,81.0,27.0,54.0,27.0,892224.0,275552.0,935928.0,311976.0,4.0,0.0,51.0,5.0,0.0,3850.0,0.0,5e-05,20000000.0,17844480.0,5511040.0,18718560.0,6239520.0,0.7,0.6666666666666666
54,54.0,1.0,160.0,65.0,95.0,11.35,144.0,75.0,69.0,4.89,90016.0,32144.0,89088.0,44952.0,2.0,0.0,51.0,5.0,0.0,4010.0,0.0,5e-05,20000000.0,1800320.0,642880.0,1781760.0,899040.0,0.59375,0.4791666666666667
55,55.0,1.0,145.0,45.0,100.0,25.43,45.0,15.0,30.0,24.0,1898272.0,605152.0,877936.0,261856.0,7.0,0.0,51.0,5.0,0.0,2620.0,0.0,5e-05,20000000.0,37965440.0,12103040.0,17558720.0,5237120.0,0.6896551724137931,0.6666666666666666
56,56.0,1.0,145.0,45.0,100.0,21.34,45.0,15.0,30.0,13.2,1634432.0,483552.0,35856.0,11952.0,7.0,0.0,51.0,5.0,0.0,5000.0,0.0,5e-05,20000000.0,32688640.0,9671040.0,717120.0,239040.0,0.6896551724137931,0.6666666666666666
57,57.0,1.0,160.0,48.0,112.0,26.3,144.0,48.0,96.0,24.0,226560.0,70016.0,523488.0,145536.0,2.0,0.0,51.0,5.0,0.0,3510.0,0.0,5e-05,20000000.0,4531200.0,1400320.0,10469760.0,2910720.0,0.7,0.6666666666666666
58,58.0,1.0,160.0,48.0,112.0,26.08,81.0,27.0,54.0,24.0,892224.0,275552.0,835232.0,211280.0,4.0,0.0,51.0,5.0,0.0,4950.0,0.0,5e-05,20000000.0,17844480.0,5511040.0,16704640.0,4225600.0,0.7,0.6666666666666666
59,59.0,1.0,145.0,44.0,101.0,24.44,45.0,16.0,29.0,19.2,2052352.0,638584.0,590424.0,171288.0,7.0,0.0,51.0,5.0,0.0,2380.0,0.0,5e-05,20000000.0,41047040.0,12771680.0,11808480.0,3425760.0,0.696551724137931,0.6444444444444445
60,60.0,1.0,160.0,49.0,111.0,20.87,81.0,27.0,54.0,23.67,481096.0,170192.0,540128.0,193088.0,4.0,0.0,51.0,5.0,0.0,4740.0,0.0,5e-05,20000000.0,9621920.0,3403840.0,10802560.0,3861760.0,0.69375,0.6666666666666666
61,61.0,1.0,145.0,45.0,100.0,26.17,45.0,15.0,30.0,27.0,2120832.0,673632.0,1099368.0,366456.0,7.0,0.0,51.0,5.0,0.0,2580.0,0.0,5e-05,20000000.0,42416640.0,13472640.0,21987360.0,7329120.0,0.6896551724137931,0.6666666666666666
62,62.0,1.0,80.0,24.0,56.0,24.29,18.0,6.0,12.0,24.0,2044896.0,609632.0,609232.0,241456.0,14.0,0.0,51.0,5.0,0.0,3690.0,0.0,5e-05,20000000.0,40897920.0,12192640.0,12184640.0,4829120.0,0.7,0.6666666666666666
63,63.0,1.0,80.0,24.0,56.0,25.9,18.0,6.0,12.0,27.0,2399416.0,708056.0,1069776.0,356592.0,14.0,0.0,51.0,5.0,0.0,1540.0,0.0,5e-05,20000000.0,47988320.0,14161120.0,21395520.0,7131840.0,0.7,0.6666666666666666
