,Unnamed: 0,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,pulseAttenuation,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
306,6129.5,10.5,150.5,99.55,50.95,22.457,42.95,26.7,16.25,24.811500000000002,97996.4,62394.0,34886.0,20307.6,4.0,0.0,51.0,5.0,0.0,1380.0,0.0,5e-05,20000000.0,1959928.0,1247880.0,697720.0,406152.0,0.3383885516096362,0.3757588085687607
307,6149.5,10.5,47.85,16.85,31.0,21.732999999999997,9.25,3.65,5.6,22.824499999999997,109244.0,33502.4,35521.2,11037.2,14.0,0.0,51.0,5.0,0.0,1950.0,0.0,5e-05,20000000.0,2184880.0,670048.0,710424.0,220744.0,0.6473985922843608,0.6026966089466089
308,6169.5,10.5,76.15,28.15,48.0,17.987499999999997,27.55,9.0,18.55,15.124500000000001,53136.0,23668.0,6602.8,2557.6,7.0,0.0,51.0,5.0,0.0,4420.0,0.0,5e-05,20000000.0,1062720.0,473360.0,132056.0,51152.0,0.6301686608399872,0.6729215611974231
309,6189.5,10.5,79.85,24.5,55.35,19.604500000000005,25.7,8.45,17.25,17.0645,51945.2,17998.4,14643.6,5126.0,7.0,0.0,51.0,5.0,0.0,4740.0,0.0,5e-05,20000000.0,1038904.0,359968.0,292872.0,102520.0,0.6929845073888264,0.6690317224721152
310,6209.5,10.5,146.3,82.1,64.2,19.2115,77.5,41.3,36.2,20.0635,17604.0,9985.6,18289.6,9768.0,2.0,0.0,51.0,5.0,0.0,3930.0,0.0,5e-05,20000000.0,352080.0,199712.0,365792.0,195360.0,0.4387294462182707,0.46522236310297604
311,6229.5,10.5,149.4,90.0,59.4,15.395499999999995,75.05,40.45,34.6,16.878999999999998,16226.8,9813.2,13818.0,7681.6,2.0,0.0,51.0,5.0,0.0,3700.0,0.0,5e-05,20000000.0,324536.0,196264.0,276360.0,153632.0,0.3976415176202722,0.46043059375872886
312,6249.5,10.5,45.65,12.95,32.7,21.0625,10.25,3.0,7.25,19.855,69441.2,19758.0,22115.2,6194.0,14.0,0.0,51.0,5.0,0.0,2320.0,0.0,5e-05,20000000.0,1388824.0,395160.0,442304.0,123880.0,0.7158512106499901,0.7038762626262625
313,6269.5,10.5,45.1,13.75,31.35,23.508000000000003,10.5,3.05,7.45,23.326,108728.4,33839.2,25722.8,8156.8,14.0,0.0,51.0,5.0,0.0,2470.0,0.0,5e-05,20000000.0,2174568.0,676784.0,514456.0,163136.0,0.6950212779171887,0.7105011655011653
314,6289.5,10.5,48.5,23.1,25.4,24.299,9.6,2.85,6.75,26.3865,150269.2,69252.0,41924.4,12256.4,14.0,0.0,51.0,5.0,0.0,1110.0,0.0,5e-05,20000000.0,3005384.0,1385040.0,838488.0,245128.0,0.5224888107827217,0.6950757575757575
315,6309.5,10.5,95.2,78.4,16.8,21.8955,25.75,20.05,5.7,23.246500000000005,145735.2,117744.8,41944.8,33866.4,7.0,0.0,51.0,5.0,0.0,440.0,0.0,5e-05,20000000.0,2914704.0,2354896.0,838896.0,677328.0,0.17549604557987988,0.21719143312958905
316,6329.5,10.5,156.95,115.2,41.75,20.175,80.6,53.85,26.75,21.700500000000005,20830.4,15324.4,22007.2,14684.0,2.0,0.0,51.0,5.0,0.0,2150.0,0.0,5e-05,20000000.0,416608.0,306488.0,440144.0,293680.0,0.26618949263302183,0.33065896379721027
317,6349.5,10.5,84.4,35.05,49.35,20.5625,24.45,10.05,14.4,19.661499999999997,95200.0,35235.6,20407.2,8241.2,7.0,0.0,51.0,5.0,0.0,2690.0,0.0,5e-05,20000000.0,1904000.0,704712.0,408144.0,164824.0,0.5832584228988628,0.5868496651607595
